,dayreturn,price,volumeratio,priorvol,yrHi,yrLo,qHi,qLo,mHi,mLo,VixOpen,Gap,VixDelta,3MoMom,3MoFear,MktBeat
6956,0.09666666666666668,3.29,4.155183655727016,0.02772566113420645,0.9969696969696971,1.4366812227074235,0.9969696969696971,1.2095588235294117,0.9969696969696971,1.2095588235294117,13.37,-0.006079027355623157,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6957,0.11734693877551017,2.19,1.1846734746417231,0.05643700672737071,0.41714285714285715,1.1774193548387095,0.6780185758513931,1.1774193548387095,0.8326996197718631,1.1774193548387095,13.37,-0.0091324200913242,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6959,-0.12265246643513861,37.84,2.1025825393972077,0.03637308285429602,0.8773475335648614,1.4525912265869954,0.8773475335648614,1.215157392908073,0.8773475335648614,1.215157392908073,13.37,-0.00184989429175475,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6961,0.08444724085341693,35.700001,2.163174076423796,0.0414547998015842,0.6975381203595155,1.4447593057369206,1.0,1.4447593057369206,1.0,1.4447593057369206,13.37,0.003361316432456185,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6963,-0.15967834577828832,14.63,2.8814985729790568,0.0470174196622386,0.6807817589576548,2.9615384615384617,0.6817334893631636,1.0,0.7260545905707196,1.0,13.37,0.015037593984962294,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6964,0.07975460122699385,1.76,1.9366030141121788,0.0437376112288686,0.1616161616161616,1.1891891891891893,0.7619047619047619,1.1891891891891893,0.9214659685863875,1.1891891891891893,13.37,-0.017045454545454586,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6965,0.15000000000000013,3.45,3.9452348993288595,0.03711823805063113,0.92,1.9166666666666667,0.934959349593496,1.3529411764705883,1.0,1.3529411764705883,13.37,0.014492753623188248,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6967,-0.07575025338801211,75.769997,0.7911819491793485,0.05790680323201115,0.7561121420627896,2.2285293235294117,0.8996674910987,1.3559412248399925,0.8996674910987,1.3559412248399925,13.37,0.008050680007285704,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6971,-0.09217391304347833,5.22,0.3619271445358402,0.05977543008626598,0.5625,1.6160990712074303,0.762043795620438,1.3017456359102244,0.87,1.3017456359102244,13.37,0.02298850574712641,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6972,0.07857142857142874,3.02,0.7699999999999999,0.040206584967211564,0.30260521042084165,1.1021897810218977,0.5197934595524958,1.1021897810218977,0.7723785166240409,1.1021897810218977,13.37,0.01655629139072845,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6973,0.0877659574468086,4.09,2.508157580580979,0.01580307375584237,0.6005873715124816,1.0877659574468086,0.7895752895752896,1.0877659574468086,0.9691943127962086,1.0877659574468086,13.37,0.02689486552567244,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6976,-0.0821917808219178,3.35,3.6767955801104977,0.026243401641521447,0.5014970059880239,1.0,0.6754032258064516,1.0,0.8354114713216958,1.0,13.37,0.014925373134328401,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6979,0.0786516853932584,4.8,1.7307474918750883,0.04904121510756084,0.18154310962393683,1.5238095238095237,0.7582938388625592,1.5238095238095237,1.0,1.5238095238095237,13.37,0.01041666666666674,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6981,-0.10242791798397821,29.575001,1.1344880891038092,0.053363432390476924,0.77078451318177,1.7315574355971899,0.8421128087161962,1.3203125446428572,0.866032189397822,1.3203125446428572,13.37,0.009298359787037747,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6983,-0.0789591226765799,61.939999,1.1546139385168854,0.03528598489208695,0.8970310834019805,1.7321029771869676,0.9210408773234201,1.7039890621176925,0.9210408773234201,1.3436009042776966,13.37,0.006942202243173989,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6984,-0.08000000000000007,2.3,1.1938511451855858,0.08190919922444839,0.29831387808041504,1.2105263157894737,0.756578947368421,1.2105263157894737,0.9019607843137255,1.2105263157894737,13.37,0.0,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6985,-0.08568736669255617,48.549999,2.56390977443609,0.022606869629380324,0.8608155545810087,1.7339285357142857,0.8608155545810087,1.008726324356403,0.8608155545810087,1.0,13.37,0.0,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6987,0.07920792079207928,4.36,1.8169854586897718,0.03315423198421728,0.48390677025527196,1.1815718157181574,0.8059149722735675,1.1815718157181574,0.960352422907489,1.1815718157181574,13.37,0.04816513761467878,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6990,0.09523809523809512,1.15,1.0711374848073212,0.06623176669940968,0.5275229357798165,1.4935064935064934,0.558252427184466,1.0952380952380951,0.618279569892473,1.0952380952380951,13.37,0.0,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6993,0.09473684210526323,10.4,2.7253886010362693,0.025002480735416454,1.0,2.857142857142857,1.0,1.4565826330532214,1.0,1.2163742690058479,13.37,-0.009615384615384581,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6994,-0.1202064991059072,59.650002,4.023411804986356,0.03531537156321233,0.7181555915761039,1.1166230668896693,0.7181555915761039,1.1143284721525963,0.8787566976468781,1.1143284721525963,13.37,0.012740955146992139,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,0
6995,0.09203980099502496,4.39,2.147471910112359,0.045601106831499545,0.7161500815660685,1.3026706231454004,0.8220973782771536,1.17379679144385,0.9320594479830148,1.1552631578947368,13.37,0.004555808656036442,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6997,0.09180327868852456,16.65,2.0733413109958785,0.038733553830608315,0.8658346333853353,2.444933920704846,0.8879999999999999,1.0953947368421053,0.8879999999999999,1.0918032786885246,13.37,0.006006006006006093,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
6998,0.08127208480565384,15.3,2.18242556281772,0.03485814106621415,1.0,1.6776315789473686,1.0,1.2191235059760956,1.0,1.2191235059760956,13.37,0.0032679738562091387,-0.025510204081632737,-0.06376659828502262,-0.1671505977508344,1
7001,0.09677419354838701,6.8,2.025951888862847,0.03747713415506116,0.5345911949685535,1.2363636363636363,0.8542713567839196,1.2363636363636363,0.9941520467836257,1.2363636363636363,13.51,0.0,0.010471204188481797,-0.06376659828502262,-0.1671505977508344,1
7002,0.10930888575458408,15.73,2.517388377832623,0.03394705364415388,0.7479790419410821,3.152304609218437,1.0,1.857142857142857,1.0,1.4261106074342702,13.56,0.019071900826446386,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7004,0.13562753036437236,5.61,4.943475226796929,0.0666334667210894,0.5389048991354467,1.420253164556962,0.6943069306930694,1.420253164556962,0.9242174629324547,1.420253164556962,13.56,0.021390374331550888,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7006,-0.15343915343915338,1.6,4.4584206848357795,0.03458393161769343,0.5673758865248227,1.322314049586777,0.8465608465608466,1.1764705882352942,0.8465608465608466,1.1764705882352942,13.56,-0.012499999999999956,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7009,0.09090909090909083,17.4,1.4372812579254375,0.0384047545019675,0.8161350844277673,1.4380165289256197,0.8389585342333655,1.191780821917808,0.8413926499032881,1.191780821917808,13.56,0.0,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7012,-0.09043927648578809,3.52,1.875013728720483,0.048905902167831576,0.6970297029702971,1.4136546184738954,0.8956743002544529,1.3037037037037036,0.8956743002544529,1.3037037037037036,13.56,-0.051136363636363646,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7020,0.11716247139588098,24.41,4.469793564055859,0.019839085297260264,1.0,1.5170913610938472,1.0,1.3360700602079914,1.0,1.3360700602079914,13.56,0.0004096681687832948,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7023,0.10924369747899165,1.32,4.212852519648636,0.0366951889437633,0.13226452905811623,2.303664921465969,1.0,1.6708860759493671,1.0,1.189189189189189,13.56,-0.053030303030303094,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7025,-0.07692307692307676,2.16,0.8039984006397441,0.04920023666731499,0.8372093023255814,3.375,0.8372093023255814,1.6119402985074627,0.8372093023255814,1.3090909090909093,13.56,-0.01851851851851849,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7026,0.19498069498069515,6.19,4.741430101767541,0.09009554986817922,0.6068627450980393,3.8209876543209877,0.7756892230576441,1.4703087885985748,0.9393019726858878,1.4703087885985748,13.56,-0.008077544426494443,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7029,0.09137055837563457,2.15,3.197726219621207,0.030836185502719982,0.548469387755102,1.174863387978142,0.9110169491525424,1.174863387978142,1.0,1.174863387978142,13.56,0.023255813953488413,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7033,0.22190201729106618,4.24,2.964770451679893,0.05646418715634191,0.2910089224433768,1.5703703703703704,0.7210884353741497,1.5362318840579712,1.0,1.5362318840579712,13.56,0.023584905660377187,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7036,0.10020876826722325,5.27,1.7266274589332793,0.04226276291150839,0.1257156548528461,1.4803370786516852,0.8947368421052632,1.4320652173913042,1.0,1.4320652173913042,13.56,0.0,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7038,0.11363636363636354,2.45,4.344723618090452,0.055126774120562834,0.10407816040449616,1.2894736842105265,0.7227138643067846,1.2894736842105265,0.8718861209964414,1.2894736842105265,13.56,0.0,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7039,0.10687022900763354,2.9,1.1945410444489903,0.06221900005230693,0.8787878787878788,2.905811623246493,1.0,1.6384180790960452,1.0,1.6384180790960452,13.56,0.0,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7041,0.07999999999999985,4.05,0.7228401160011473,0.04086610079725437,0.37534754402224285,1.1473087818696883,0.801980198019802,1.1473087818696883,0.8099999999999999,1.1473087818696883,13.56,0.012345679012345734,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7042,-0.09523809523809534,0.95,0.7728889538566487,0.057104719451820135,0.28189910979228483,1.1046511627906976,0.5428571428571428,1.1046511627906976,0.6418918918918919,1.1046511627906976,13.56,0.0031578947368420263,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7043,0.07925407925407946,13.89,1.0219823201936493,0.06614799802490415,0.9788583509513743,3.1004464285714284,0.9788583509513743,1.6020761245674742,1.0,1.6020761245674742,13.56,-0.0028797696184306165,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7044,-0.0944881889763779,5.75,0.5904907975460123,0.05186315402700561,0.7352941176470588,1.6335227272727273,0.7352941176470588,1.1057692307692308,0.820842255531763,1.1057692307692308,13.56,0.017391304347825987,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7045,0.10152284263959399,2.17,1.7783572359843547,0.03266003767619482,0.32631578947368417,1.2055555555555555,0.4102079395085066,1.2055555555555555,0.9156118143459915,1.2055555555555555,13.56,0.02764976958525356,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7046,-0.09236234458259318,5.11,1.499756787488033,0.06340565267049998,0.6942934782608696,1.8786764705882353,0.6942934782608696,1.3699731903485255,0.8705281090289608,1.3699731903485255,13.56,0.001956947162426559,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7047,0.1304347826086958,2.6,2.1981626300204997,0.08072915955001,0.33722438391699094,1.368421052631579,0.8552631578947368,1.368421052631579,1.0,1.368421052631579,13.56,0.0,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7048,0.07880906304728552,24.639999,0.8244723282237026,0.023087682679353527,0.617853520114004,1.1926427395934172,0.6614764832214765,1.1926427395934172,1.0,1.1349608537522273,13.56,0.0073052356860892065,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7049,0.23114750819672136,37.549999,8.743712432101077,0.030292569773596838,0.8110151147087498,2.0485542280414624,1.0,1.64982420913884,1.0,1.4250474003795066,13.56,-0.014913369238704788,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7051,-0.14925373134328357,2.85,3.2597075430722455,0.03895567037232338,0.500878734622144,1.0961538461538463,0.683453237410072,1.0961538461538463,0.8028169014084507,1.0961538461538463,13.56,0.0,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7056,-0.1556291390728477,5.1,3.796467311638816,0.021949150772178898,0.746705710102489,1.2878787878787878,0.8443708609271523,1.0,0.8443708609271523,1.0,13.56,0.009803921568627638,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7057,0.10236220472440927,11.2,3.8493299038852036,0.006851817653348441,0.7692307692307692,1.1826821541710664,0.955631399317406,1.1199999999999999,1.0,1.1199999999999999,13.56,-0.017857142857142794,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7058,-0.15000000000000002,3.4,5.724353265709507,0.0513602519988623,0.6719367588932806,1.683168316831683,0.827250608272506,1.4977973568281937,0.827250608272506,1.4166666666666667,13.56,0.04705882352941182,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,0
7059,-0.1095890410958904,3.25,4.4804200221064265,0.09754402785775,0.5336617405582923,1.4130434782608696,0.8552631578947368,1.4130434782608696,0.8904109589041096,1.4130434782608696,13.56,0.0,0.01573033707865168,-0.0691529889721938,-0.17460272820173584,1
7062,0.1923076923076923,10.85,5.169655172413793,0.020697131867315335,1.0,2.0825335892514394,1.0,1.331288343558282,1.0,1.331288343558282,13.37,0.004608294930875667,-0.025510204081632737,-0.0691529889721938,-0.17460272820173584,1
7063,0.07843137254901955,8.25,0.9946575233234989,0.03627569505514042,0.8785942492012779,1.403061224489796,0.9649122807017543,1.1,0.9649122807017543,1.1,13.27,-0.018181818181818188,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7064,-0.11183431952662715,15.01,1.1995733902146382,0.0440110130470424,0.6028112449799197,2.1473533619456364,0.8881656804733729,1.2602854743912677,0.8881656804733729,1.2602854743912677,13.27,0.021985343104596877,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7066,0.18604651162790709,0.51,2.1230129893723317,0.07597569592588474,0.12814070351758794,2.217391304347826,0.3953488372093023,1.4166666666666667,0.9622641509433962,1.4166666666666667,13.27,-0.019607843137254943,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7068,0.10344827586206917,1.28,4.221043324491601,0.02621175439890131,1.0,1.5999999999999999,1.0,1.1962616822429906,1.0,1.1327433628318586,13.27,0.0390625,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7069,-0.09919031987083726,22.25,2.050711605841679,0.039700175780486485,0.8339580209895052,2.1964461994076996,0.8339580209895052,1.2464985994397757,0.9008096801291627,1.2464985994397757,13.27,-0.006741573033707815,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7071,0.10869565217391308,1.02,3.6894342059510206,0.07408732581273844,0.18888888888888888,1.4782608695652175,0.6035502958579883,1.4782608695652175,0.9714285714285714,1.4782608695652175,13.27,0.009803921568627416,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7077,0.15517241379310365,1.34,1.551591551521323,0.09419636908299102,0.3621621621621622,1.50561797752809,0.73224043715847,1.50561797752809,0.7613636363636364,1.50561797752809,13.27,-0.02985074626865669,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7079,-0.08695652173913038,2.1,0.37525758913882973,0.05580262609955163,0.56,1.135135135135135,0.7167235494880546,1.024390243902439,0.8076923076923077,1.024390243902439,13.27,0.023809523809523725,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7080,0.07586210344827582,31.200001,1.6465284039675383,0.018434801565862045,0.9857820221169037,1.4364642005738584,0.9857820221169037,1.2440191786283892,0.9920508746565699,1.1083481705150977,13.27,-0.0016025961024809243,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7081,0.10778443113772473,14.8,5.725235635517661,0.016121591569597075,1.0,1.9047619047619049,1.0,1.2221304706853842,1.0,1.1849479583666933,13.27,-0.004729729729729737,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7083,0.08571428571428585,1.52,6.181123840698309,0.020444480485387065,0.9743589743589743,1.8095238095238095,0.9743589743589743,1.357142857142857,1.0,1.2357723577235773,13.27,-0.006578947368421018,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7085,-0.11954765751211638,5.45,0.8328154133001865,0.09281839457564466,0.5343137254901962,3.3641975308641974,0.6829573934837092,1.2945368171021379,0.82701062215478,1.2945368171021379,13.27,0.02752293577981635,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7087,-0.07792207792207795,3.55,1.4901960784313726,0.014261336927492136,0.8679706601466992,1.6511627906976745,0.8722358722358722,1.0380116959064327,0.922077922077922,1.0,13.27,0.014084507042253502,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7088,-0.10816770658206853,40.400002,6.570378681626928,0.022937039267952646,0.8820961327968588,1.397440401245244,0.8820961327968588,1.0645586544253318,0.8820961327968588,1.0645586544253318,13.27,-0.021039677176253657,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7089,0.09625810476523577,40.43,2.1130492382424375,0.04642702232922945,0.9373985407512511,1.5520154146646992,0.9373985407512511,1.2983301637228697,0.9373985407512511,1.2983301637228697,13.27,0.01335644323522156,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7090,-0.08788990566554511,27.190001000000002,1.4661707523245984,0.031041207166414998,0.49114885312231116,1.052244620743034,0.609368032482475,1.052244620743034,0.8407545145330859,1.052244620743034,13.27,-0.0018389848532922581,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7091,-0.08823529411764708,0.31,1.5007936815207712,0.05006129861015921,0.2123287671232877,1.4090909090909092,0.4428571428571429,1.0,0.7209302325581396,1.0,13.27,-0.032258064516129115,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7093,-0.11111111111111116,2.0,2.3047619047619046,0.05290387054828902,0.49140049140049136,1.1764705882352942,0.7936507936507936,1.1764705882352942,0.851063829787234,1.1764705882352942,13.27,0.02499999999999991,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7094,-0.21739130434782616,6.3,3.6977412808177994,0.10331431926401402,0.148340001216388,1.2475247524752475,0.4588492352512746,1.2475247524752475,0.6961325966850828,1.2475247524752475,13.27,-0.031746031746031744,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7095,-0.08000000000000007,2.3,1.2504179204279504,0.030567785846046754,0.46843177189409363,1.07981220657277,0.680473372781065,1.0,0.7419354838709676,1.0,13.27,0.0,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7096,-0.10613207547169812,3.79,1.9890091700599202,0.056215536338178294,0.2601235415236788,1.4037037037037037,0.6445578231292517,1.3731884057971016,0.8938679245283019,1.3731884057971016,13.27,0.01055408970976246,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7097,0.11627906976744184,2.4,2.0354927636113027,0.03322071990928838,0.923076923076923,1.5686274509803921,1.0,1.2,1.0,1.2,13.27,0.0,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7098,-0.07874015748031504,4.68,0.6721702127659575,0.03783689219681444,0.874766355140187,1.4054054054054053,0.9122807017543859,1.2413793103448274,0.9122807017543859,1.1498771498771496,13.27,-0.017094017094017144,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7099,-0.08163265306122458,2.25,1.0264219986008718,0.05586126150021222,0.09558198404494546,1.1842105263157896,0.663716814159292,1.1842105263157896,0.800711743772242,1.1842105263157896,13.27,0.022222222222222143,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7100,-0.09310344827586203,2.63,0.6745370111341129,0.062370646715516426,0.796969696969697,2.635270541082164,0.906896551724138,1.4858757062146892,0.906896551724138,1.4858757062146892,13.27,0.0076045627376426506,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7101,0.07777777777777772,0.97,2.2230483271375463,0.032531580053647584,0.6736111111111112,1.2597402597402596,0.7461538461538461,1.1022727272727273,0.8083333333333333,1.1022727272727273,13.27,-0.010309278350515427,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7102,0.08913043478260874,5.01,1.0054732864723697,0.06345262031661263,1.0,2.582474226804124,1.0,1.4955223880597013,1.0,1.4955223880597013,13.27,0.011976047904191711,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7104,0.12180052956751997,12.71,3.901086500951091,0.03785162166958388,0.9837461300309598,2.8181818181818183,1.0,1.5077105575326217,1.0,1.4744779582366592,13.27,0.020456333595594067,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7106,-0.07692307692307698,2.4,1.1892945763913507,0.0825152439607906,0.311284046692607,1.263157894736842,0.7894736842105263,1.263157894736842,0.923076923076923,1.263157894736842,13.27,0.0,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7107,-0.08108108108108114,1.7,1.555542935029532,0.08304071293284873,0.2078239608801956,1.0625,0.6367041198501873,1.0625,0.6854838709677419,1.0625,13.27,0.0,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7110,-0.13037809647979137,20.01,1.2176823955610585,0.02126281040548333,0.8154033897553632,1.5090497737556563,0.8154033897553632,1.036787618486405,0.8154033897553632,1.036787618486405,13.27,0.005497301349325356,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7111,0.10526315789473673,3.15,0.8168978434747394,0.045102501637988804,0.5536028119507909,1.2115384615384615,0.7553956834532374,1.2115384615384615,0.8873239436619719,1.2115384615384615,13.27,-0.031746031746031744,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7114,-0.10273081924577376,6.9,1.1220711974110034,0.01171329480268059,0.7849829351535837,3.1363636363636362,0.7921928817451205,1.0,0.795847750865052,1.0,13.27,0.08695652173913038,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,0
7116,0.10043668122270732,5.04,1.3527214727188144,0.04265556929177108,0.525,1.2413793103448276,0.7379209370424598,1.2413793103448276,0.9767441860465116,1.2413793103448276,13.27,0.031746031746031855,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7118,-0.14179104477611948,1.15,2.792307692307692,0.029953452486388754,0.8582089552238805,2.395833333333333,0.8582089552238805,1.116504854368932,0.8582089552238805,1.116504854368932,13.27,0.0,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7119,0.0927152317880795,1.65,3.076129814983318,0.04724640471429978,0.8009708737864077,1.65,0.9065934065934065,1.3199999999999998,1.0,1.3199999999999998,13.27,0.0,0.03268482490272384,-0.07188704563130854,-0.18779660213032456,1
7121,0.1694915254237288,0.69,8.324979344533185,0.06598298472552963,0.2331081081081081,1.5231788079470199,0.5798319327731092,1.5231788079470199,1.0,1.5231788079470199,12.26,0.05797101449275366,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7122,-0.07777777777777783,1.66,0.8439407149084569,0.03895602859206707,0.3494736842105263,1.0440251572327044,0.5724137931034483,1.0042347247428915,0.8556701030927835,1.0042347247428915,12.26,-0.012048192771084376,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7126,0.12295081967213117,13.7,1.972945891783567,0.03360989828002679,1.0,3.333333333333333,1.0,1.851351351351351,1.0,1.3110047846889952,12.26,0.021897810218978186,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7128,0.14814814814814814,0.93,3.6539792387543253,0.02314042155661218,0.5740740740740741,1.223684210526316,1.0,1.223684210526316,1.0,1.223684210526316,12.26,0.053763440860215006,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7130,0.08045977011494276,4.7,2.542746499851057,0.023487718398849947,0.6159895150720839,1.5666666666666667,0.9126213592233009,1.1604938271604939,0.9400000000000001,1.1604938271604939,12.26,0.010638297872340496,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7131,0.25,0.75,6.1083312036800415,0.05182517012451059,0.26223776223776224,1.4423076923076923,0.26223776223776224,1.4423076923076923,1.0,1.4423076923076923,12.26,0.026666666666666616,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7133,0.08870967741935498,1.35,2.9113844707357206,0.04294209829691925,0.13527054108216433,2.356020942408377,1.0,1.7088607594936709,1.0,1.2162162162162162,12.26,0.0,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7138,0.08932038834951461,11.22,2.0340328984685194,0.023225079544741047,0.9121951219512195,1.7725118483412323,0.9303482587064676,1.1448979591836734,1.0,1.1265060240963856,12.26,-0.016042780748663277,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7140,0.07547169811320753,1.71,1.16664916517904,0.04113663761055455,0.41911764705882354,1.096153846153846,0.7125,1.096153846153846,0.8465346534653465,1.096153846153846,12.26,-0.01754385964912286,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7141,-0.18170731707317078,0.6709999999999999,2.8930140286240613,0.050415021035491316,0.1556844547563805,1.0,0.46923076923076923,1.0,0.6643564356435643,1.0,12.26,0.14605067064083466,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7143,-0.10526315789473684,0.85,1.817749552190197,0.04332178890084569,0.8585858585858586,1.8085106382978724,0.8947368421052632,1.5178571428571426,0.8947368421052632,1.2142857142857144,12.26,0.04705882352941182,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7144,-0.10526315789473684,0.34,1.6576531671858776,0.06089284278185462,0.14345991561181434,1.2142857142857142,0.4927536231884059,1.2142857142857142,0.8717948717948718,1.2142857142857142,12.26,0.08823529411764697,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7145,0.16666666666666674,7.35,1.9651188299817184,0.10355035437974174,0.17306333475245267,1.4554455445544554,0.5353241077931536,1.4554455445544554,0.8546511627906976,1.4554455445544554,12.26,0.013605442176870763,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7150,-0.08333333333333326,2.2,0.768163857753407,0.03365228414625841,0.8461538461538461,1.4379084967320261,0.9166666666666667,1.1,0.9166666666666667,1.1,12.26,0.022727272727272707,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7151,-0.07692307692307687,1.56,1.1427588579291366,0.03646181059982104,0.37054631828978624,1.0612244897959184,0.7358490566037735,1.0612244897959184,0.9230769230769231,1.0612244897959184,12.26,0.0,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7154,-0.0871794871794872,10.68,3.3216463134094885,0.041778601529851814,0.36413228775997275,1.0,0.6780952380952381,1.0,0.6780952380952381,1.0,12.26,-0.010299625468164764,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,1
7155,-0.09139784946236562,0.845,1.350317875841436,0.06079376906128238,0.2507418397626113,1.0,0.5032757593805837,1.0,0.5709459459459459,1.0,12.26,-0.00591715976331364,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7157,-0.07999996521739128,26.450001,1.4314725019685857,0.059086610840097746,0.6893406747287119,1.5485949063231852,0.753132168369367,1.1808036160714286,0.7745241420483665,1.1808036160714286,12.26,0.00567103948313652,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
7158,-0.16279069767441856,1.8,5.006042296072508,0.056734715247806475,0.4891304347826087,1.5384615384615385,0.4891304347826087,1.0,0.5373134328358209,1.0,12.26,0.33333333333333326,-0.012882447665056418,-0.06580432778069834,-0.17596787738030217,0
