USID,Date,stockid,price,dayreturn,Volume,mHi,mLo,qHi,qLo,yrHi,yrLo
225955,2017-03-10,12756,18.4,-0.12380952380952392,4070000,0.8658823529411764,1.0,0.7090558493620096,1.0,0.7090558493620096,1.3314037626628075
225956,2017-02-13,12755,1.7,0.41666666666666674,46562100,1.0,1.5596330275229355,1.0,3.4693877551020407,0.6273062730627306,3.752759381898455
225957,2017-02-14,12755,2.02,0.18823529411764706,13813500,1.0,1.8532110091743117,1.0,3.6071428571428568,0.7453874538745388,4.45916114790287
225958,2017-02-15,12755,2.85,0.4108910891089108,35104800,1.0,2.614678899082569,1.0,5.0892857142857135,1.0,6.291390728476822
225959,2017-02-16,12755,3.07,0.07719298245614037,30814600,1.0,2.8165137614678897,1.0,5.482142857142857,1.0,6.777041942604857
225960,2017-02-21,12755,2.87,-0.08012820512820518,4346200,0.9198717948717948,2.63302752293578,0.9198717948717948,4.905982905982906,0.9198717948717948,6.335540838852098
225961,2017-02-22,12755,2.61,-0.09059233449477355,2830600,0.8365384615384615,2.3944954128440363,0.8365384615384615,4.461538461538462,0.8365384615384615,5.7615894039735105
225962,2017-02-23,12755,2.2,-0.15708812260536387,2790300,0.7051282051282052,2.018348623853211,0.7051282051282052,3.728813559322034,0.7051282051282052,4.856512141280354
225963,2017-02-24,12755,2.61,0.1863636363636363,9596400,0.8365384615384615,2.3944954128440363,0.8365384615384615,4.142857142857142,0.8365384615384615,5.7615894039735105
225964,2017-03-06,12755,2.53,-0.08333333333333337,1089300,0.8108974358974358,2.3211009174311923,0.8108974358974358,3.465753424657534,0.8108974358974358,5.584988962472406
225965,2017-02-15,12754,10.8,0.11917098445595853,605900,1.0,1.358490566037736,0.8,1.358490566037736,0.8,1.469387755102041
225966,2017-03-10,12754,10.8,0.13089005235602102,829300,0.9953917050691246,1.186813186813187,0.8150943396226416,1.358490566037736,0.8,1.469387755102041
225967,2017-02-13,12752,55.93,0.1321861889803162,23038400,1.0,1.3711693706504198,1.0,1.6315636415275276,1.0,2.8333333333333335
225968,2017-02-14,12750,4.32,1.1073170731707322,25902500,1.0,2.8800000000000003,1.0,3.272727272727273,0.5632333767926989,3.272727272727273
225969,2017-02-15,12750,3.37,-0.21990740740740744,2713600,0.7800925925925926,2.2466666666666666,0.7800925925925926,2.553030303030303,0.439374185136897,2.553030303030303
225970,2017-02-21,12750,2.95,-0.11676646706586813,319200,0.6828703703703703,1.9536423841059605,0.6828703703703703,2.234848484848485,0.38461538461538464,2.234848484848485
225971,2017-02-22,12750,2.63,-0.1084745762711865,411700,0.6087962962962963,1.7417218543046358,0.6087962962962963,1.9924242424242422,0.3428943937418514,1.9924242424242422
225972,2017-02-28,12750,2.71,-0.07508532423208203,69800,0.6273148148148148,1.652439024390244,0.6273148148148148,2.0530303030303028,0.3533246414602347,2.0530303030303028
225973,2017-03-06,12750,2.41,-0.10408921933085491,102800,0.5578703703703703,1.385057471264368,0.5578703703703703,1.8257575757575757,0.33991537376586745,1.8257575757575757
225974,2017-03-13,12750,2.48,0.09251101321585908,100900,0.5740740740740741,1.2653061224489797,0.5740740740740741,1.8787878787878787,0.3968,1.8787878787878787
225975,2017-03-14,12750,2.23,-0.10080645161290325,85500,0.5162037037037037,1.103960396039604,0.5162037037037037,1.6893939393939392,0.3722871452420701,1.6893939393939392
225976,2017-03-15,12750,2.41,0.08071748878923768,134500,0.5578703703703703,1.1756097560975611,0.5578703703703703,1.8257575757575757,0.4023372287145242,1.8257575757575757
