USID,MarketCapitalization,PriceToBook,Beta
30639,25.759,0.4544,0.7123
26891,19.6654,1.8647,-0.3756
4795,183.857,8.8936,1.1194
61193,37.8276,3.2554,0.3973
50872,164.0146,1.8312,1.0588
39799,109.1246,2.4884,0.2083
32887,122.6285,3.6501,1.3064
26890,24.2388,2.2983,-0.3131
4793,140.2299,6.7832,1.1471
109087,70.4718,2.1556,1.5142
93876,23.2888,1.0803,-0.3047
85367,3293.6384,10.5801,1.5499
81840,669.5119,22.6668,0.4054
76136,59.2406,1.2288,-0.0515
47381,86.7887,1.546,1.7484
42026,124.3751,8.4448,0.4907
39798,99.1824,2.2617,0.125
47373,83.4412,1.5978,1.2957
46437,12.1068,1.2053,0.0
26885,24.0285,2.844,-0.2484
25685,163.3088,1.4392,1.08
7564,141.4724,4.0733,0.2197
100977,71.2516,1.8643,1.0129
75532,19.0197,1.1423,0.4981
62805,184.6994,3.1495,0.3498
57387,460.9701,123.0912,0.6006
43762,2746.8939,13.2734,1.9238
42245,7.835,0.4834,0.5845
32884,124.9236,3.7184,1.3366
11370,9.9451,1.0262,-0.6715
2517,156.445,2.2683,1.3519
72002,23.565,1.7988,0.8515
57385,430.5287,114.9626,0.5803
47371,120.0739,2.2993,1.3102
39995,30.2795,2.3525,0.9781
26884,19.6597,2.3269,-0.2547
24372,516.5589,30.7599,2.8107
21326,469.4466,17.5836,0.3828
11368,10.1853,1.051,-0.6769
130951,501.1664,230.9519,0.7742
118710,11.9685,1.3466,0.6593
116002,1307.285,913.0435,0.7171
83684,5.5357,0.2395,-0.8538
82738,177.8645,1.6319,1.712
72001,21.5369,1.644,0.8565
62137,22.1558,2.3736,1.8149
61238,385.4911,11.269,0.5414
61191,43.9812,3.7849,0.3516
62799,146.6932,2.5014,0.2756
58687,11.0095,0.7018,1.1414
37236,62.3509,0.3454,1.4201
32877,183.0276,5.4479,1.3531
26880,34.9505,4.1368,-0.263
21325,543.7262,20.3658,0.0853
115987,5052.0575,690.6583,0.8378
107792,638.6216,6.2178,0.5267
105789,42.3868,0.9327,1.5604
100310,50.3667,2.5964,0.9849
99138,82.8895,1.6182,0.4606
97288,132.0575,4.3884,0.6835
91267,91.0332,1.3848,0.8718
73321,52.9046,0.8138,1.137
68102,133.7414,1.7967,1.0993
77522,50.3127,0.6562,1.1873
76130,75.2647,1.379,0.0733
71994,17.3841,1.327,0.7266
27079,218.075,21.1334,0.091
5092,66.1745,-3.3578,0.7207
3830,75.3629,0.906,1.0153
39988,22.477,1.7463,0.8055
26875,33.6355,3.9811,-0.2388
23702,256.6887,25.4449,0.6204
11366,9.3436,0.9642,-0.7363
2989,904.9832,1.9799,-0.5777
94978,437.9062,7.518,1.3355
83673,7.3762,0.3618,-1.2877
44542,176.503,106.3765,1.0043
36798,2005.2035,18.8264,2.4418
29371,339.3226,2.9641,-0.0494
11365,10.707,1.1048,-0.7059
15713,35.9625,2.276,0.8194
12718,31.1841,3.1169,1.1566
7274,160.1843,4.9496,-1.0416
3829,62.5998,0.7525,1.0338
355,2085.764,60.8229,1.467
105425,15.4239,350.6098,0.777
83670,5.2406,0.2571,-0.9534
73319,50.7104,0.78,1.1235
23701,276.3919,27.398,0.5966
7271,111.0346,3.4309,-0.7609
107583,47.025,0.7797,0.3135
96639,13.6158,1.931,0.4911
95669,17.5626,1.8025,0.3385
56922,43.3062,0.7465,0.5369
55607,41.7941,0.4557,0.3471
21156,327.0213,7.5212,0.2263
94976,348.593,5.9846,1.258
90302,66.9346,1.0152,0.7027
73559,106.4975,3.0664,-1.1879
68788,136.6839,21.1353,1.1728
24359,928.0551,55.2635,1.8902
11362,11.0279,1.1379,-0.7777
10798,65.5216,3.3901,0.866
77518,50.0743,0.6531,1.2294
71233,8.0104,1.4771,1.0326
61183,48.5796,28.8875,0.3357
42012,106.2133,6.9376,0.2963
32867,278.8394,7.805,1.2829
21319,703.5845,24.8652,-0.3831
105773,39.0063,0.8584,1.6263
61182,47.7072,28.3688,0.335
58677,10.7374,0.5671,1.0974
55432,818.9375,3.6721,0.8501
48599,147.0581,4.7133,0.1804
46612,219.4255,2.8026,-1.1884
43755,1454.9352,7.0304,1.9158
39793,167.9393,3.8296,0.1594
33476,494.7582,16.1618,-1.2244
103095,14.1758,0.3448,0.2298
94973,462.1871,7.9348,1.2988
77517,49.1205,0.6407,1.2271
32864,199.797,5.5925,1.3191
26859,11.5769,1.0192,-0.1956
15711,36.6585,2.32,0.8048
7264,92.1309,2.8468,-1.4147
609,249.1964,20.701,0.0
17295,293.1088,7.0552,0.9006
54164,107.0515,1.0944,1.8219
39160,248.2769,1.9359,1.5299
20223,244.363,2.9801,1.3758
11432,1411.0721,5.6625,1.6172
55205,210.1428,3.4672,1.461
42225,7.705,0.4856,0.6636
26845,17.9432,2.0842,-0.1116
83656,6.2242,0.3053,-0.9759
71228,3.5004,0.6215,0.904
55428,728.784,4.7443,0.9686
48588,56.8842,2.2833,0.0863
43754,1458.2277,22.9772,2.54
21310,472.9743,15.3478,-0.5204
7253,322.9555,9.2005,-0.7385
107563,31.35,0.5001,0.1777
107224,113.4993,0.3987,0.9065
103228,6779.8123,10.5736,0.7127
71226,3.5681,0.6335,0.8707
62122,63.4919,13.4541,1.3666
55599,42.3912,0.4622,0.2732
55427,697.2358,4.5389,1.0633
55216,35.16,0.9578,0.4611
32858,397.936,10.2389,1.3693
145906,7629.9434,236.429,1.8004
119837,339.2478,69.8462,0.8728
116771,420.4996,4.7031,1.4069
116639,268.6942,3.3744,1.7604
114396,2232.0832,3.6567,1.3864
112264,615.0771,0.6726,1.2848
106260,593.8123,9.5967,1.7248
105379,5.5439,-25.6656,0.6069
100011,45.6928,0.9833,0.1884
141203,26.7213,0.5968,0.7168
139931,10.0234,0.1593,0.1954
137966,48.4766,2.6858,0.9597
135233,11.7224,-4.4336,0.7943
134332,144.5253,-4.351,-0.6556
122545,22.5193,0.5905,1.298
122291,145165.8933,100.203,2.0717
120966,299.5547,7.4083,1.3585
119846,95.1174,80.8081,0.8132
115999,1318.2224,920.6825,0.714
139977,4.7714,0.2119,0.1976
139184,175.7654,1.8486,1.0175
134366,56.4822,-1.8115,0.9783
130976,102.9396,32.3002,0.142
123251,97.9636,3.1805,-0.0998
122604,14.8862,1.3015,1.1699
107626,27.1752,0.498,0.6865
106698,139.1996,23.0959,0.9785
99166,30.3962,1.078,1.0471
72041,9.4979,0.741,0.9222
68061,54.3668,2.2321,0.4237
64716,428.9538,5.5668,0.9938
58730,11.0928,3.1439,0.1035
56936,34.4736,0.6013,0.1352
29097,135.2686,12.7796,0.6912
18370,33.2153,-26.3834,1.525
816,26.0339,0.357,1.0148
63688,522.5131,1.5962,2.4489
62891,135.3153,3.3245,1.4715
58499,62.1103,2.3255,0.9162
57003,17.1038,5.2554,0.3114
32946,19.992,0.981,0.0
30078,73.8927,8.861,0.8223
18369,36.0192,-28.6106,1.5252
17286,29.5732,1.7043,0.8733
15547,40.0464,1.1823,2.2644
139097,1991.248,3.7907,1.6346
134071,81.1868,-10.8904,0.372
122857,493.1431,1.224,-0.0156
121366,470.6328,3.6186,1.3881
118681,6.8084,1.239,0.591
115943,8902.2842,529.5261,0.9221
110964,1120.6605,1.4282,1.986
103518,151.6252,3.3748,1.5714
102390,330.6113,1.1696,1.9312
90621,74.8924,-1.5881,1.5131
137310,130.7346,1.3581,1.3295
135182,26.0281,1.869,1.5413
134258,492.9822,1.3379,1.57
132913,1003.4834,17.4848,1.2374
132742,55.2058,0.6228,1.3156
130898,1101.9096,260.9901,-0.903
122470,117.0035,1.2807,1.4686
110960,1326.0484,1.7187,2.091
102807,6859.0225,9.6245,0.7584
136644,886.2987,9.1611,1.2947
135244,13.5612,-5.129,0.5352
134336,92.82,-2.5735,-0.1562
133452,104.8333,3.1646,0.12
132935,159.7953,-29.6187,0.4765
127372,139.3198,3.2887,1.3119
124084,648.9221,5.183,1.1424
121189,1213.8253,12.5853,1.2159
111225,180.0108,3.5245,0.7456
77693,197.8668,0.969,1.3412
135918,213.2765,3.5601,2.2232
134776,145.5773,2.7406,1.6872
133251,302.5425,14.395,1.4244
120941,1604.0184,23.8736,1.4478
116540,618.7623,2.296,1.2915
116341,280.118,6.9671,2.515
111106,2839.6620000000003,8.822,1.563
110429,9163.6622,8.7431,0.3829
109073,102.8777,5.4086,0.4635
103282,1601.805,5.9284,1.4711
134779,159.1666,2.9964,2.2442
125538,249.1958,5.1335,0.3993
121378,501.9404,2.6943,1.5227
120943,1237.6953,18.4214,1.4355
110430,10586.7023,10.1008,0.9136
85716,665.8827,6.9194,1.2932
83737,318.293,5.03,0.0
60900,1112.8782,19.08,1.5277
51564,141.0981,2.3472,0.4283
49179,376.9768,-21.0933,0.8883
133409,580.7923,5.8979,1.223
132753,128.3829,1.2792,1.4064
130932,641.9329,-81.1035,-0.316
128384,45.2827,1.1768,0.5555
121750,227.4425,7.4034,1.4902
120937,1335.237,19.8731,1.4241
112624,736.9179,3.9964,1.4145
108051,846.8834,6.4299,-1.2196
100265,54.1911,2.4641,0.2716
97462,53.8614,3.6307,0.0
131444,558.9012,1.312,0.9235
123417,57.6511,1.7307,0.4199
121748,144.8769,5.9946,1.4771
90646,285.1673,-10.1566,1.6225
61820,1182.0542,3.088,1.3628
55558,51.9441,0.5933,0.594
55413,614.0824,12.7044,1.2525
131301,1823.106,3.4442,1.596
127572,80.6126,1.919,1.0392
115494,7424.5183,3.6033,1.0786
98068,816.38,2.0347,0.7908
93158,47.3009,0.877,0.4994
80064,34.1151,2.7574,0.0236
76352,777.7694,0.6762,1.3756
62237,1461.8072,2.1723,1.4822
130985,93.1359,26.6032,0.0938
130128,26.7461,1.3686,0.3948
127389,160.8818,3.6499,1.4964
119886,235.9803,2.057,1.7894
115129,5.3623,0.3492,0.7097
109099,426.6559,1.7025,0.8289
106703,119.1216,19.7645,0.9896
103113,12.1953,0.3593,0.0675
97303,73.5658,11.1243,0.7373
130983,120.0962,34.3041,0.0997
122614,13.7689,1.2038,1.0709
122350,35484.0457,292.3575,2.1579
121784,158.3907,10.6427,0.9399
118782,20.2077,1.0667,0.7626
116674,573.4838,9.0087,1.6021
106702,119.2597,19.7875,0.9702
103214,44.4819,1.2748,0.6657
99167,22.4322,0.7955,1.0564
130916,208.0667,-33.739,-0.5112
122500,60.2357,1.5385,1.4297
115961,6360.0826,512.8827,0.7909
103086,275.7324,3.5758,0.3424
102840,7411.8033,9.1411,1.1148
73952,8090.8247,-48.2395,1.0984
49157,68.4798,30.8919,0.9569
42190,15.827,1.1816,0.6607
26295,831.488,1.1328,1.2509
42212,15.8944,1.0443,0.8051
38745,766.4237,3.0119,-0.1864
29051,131.1405,9.564,1.3088
3266,37.158,1.7169,0.2454
90658,167.0677,-6.7429,1.6717
83740,406.8248,6.4291,0.0
68772,73.7587,-43.4865,1.5981
61174,59.6936,8.2966,-0.2094
60903,1038.4737,17.8043,1.5189
49181,618.0296,-34.5811,0.8907
46386,893.6421,23.7574,1.6989
75500,18.6387,1.2969,0.4705
64689,2444.7641,3.6767,0.8893
49120,15.2738,1.981,0.8689
36770,196.4162,1.0493,0.7538
25940,324.097,1.2979,1.4099
22619,358.4028,3.5143,1.1443
10761,42.0538,1.4103,1.4654
97260,1110.7324,1.8038,1.5195
86738,238.2374,0.3034,1.8828
81711,1.227,-0.1595,0.3574
72728,385.0762,1.7316,1.9615
71186,18.0649,3.2438,0.4859
49098,17.2075,1.1449,0.8472
48543,110.4528,12.1819,0.2446
45078,25.5411,5.1113,0.6962
44500,61.653,0.4287,0.9222
47611,27.0773,0.2286,2.209
47249,101.2921,2.3751,1.7091
42172,6.6786,0.5399,0.7093
19068,3331.8316,-119.5264,0.8102
15498,230.4861,-5.2283,0.9478
2683,10948.1448,26.6162,1.5859
83490,5.7254,0.199,0.4881
82880,71.5309,4.124,0.4933
81635,0.8637,-0.0609,0.0
71165,8.4722,2.0302,0.398
56647,155.5638,0.8963,1.0445
47602,35.3398,0.241,2.4636
19066,3466.2308,22.5264,0.7018
5154,363.7267,1.6671,1.4156
4973,104.3524,0.3947,1.2827
56876,22.7064,0.4831,0.384
29021,296.2112,5.2782,1.3855
25250,877.4048,4.6318,1.6336
6,8013.6882,4.5138,1.4305
129790,11.1026,0.6206,0.0
120976,22.4244,0.8698,0.478
103222,15.1861,0.5553,0.5895
97336,16.5462,-0.8429,0.8931
92962,47.1288,0.5541,1.4125
91764,60.103,2.0558,0.5955
91243,99.6007,10.75,1.3498
84971,47.6027,-4.8564,1.3783
83772,102.4407,1.6382,1.0422
79497,172.9337,-0.4965,1.5122
129746,4859.9928,107.5858,1.4275
125537,255.011,5.2533,0.3877
115086,8.4625,0.5332,-0.0214
111193,127.9173,2.5157,2.4522
109726,278.9057,4.8066,3.095
109072,110.7067,5.8202,0.441
106266,622.027,10.4094,1.73
103281,1784.5042,6.6046,1.2233
102629,1086.7887,101.721,1.7456
105396,8.0309,-9.2631,0.5862
103570,1236.3881,3.5706,0.1647
93855,78.657,1.9678,0.6794
86767,493.2196,0.6463,1.9917
77207,462.5025,5.6134,1.6634
72731,859.1684,3.3374,1.943
69805,104.4523,1.363,0.4471
64697,2591.3092,3.8335,0.8719
63252,148.0113,1.8093,1.2244
44509,254.632,1.7707,0.9223
32831,333.13199999999995,5.4493,1.0486
32187,297.8777,2.2713,1.0246
29044,236.7636,13.0298,1.3458
17216,552.4089,1.8399,1.0637
757,1806.333,10.3157,1.8555
97276,317.5594,3.0157,0.6443
87007,2290.619,3.3866,0.8377
75508,21.0017,1.5576,0.4508
73954,7238.3432,-43.1568,1.1629
73738,374.3022,2.8379,1.2986
70642,5319.5454,16.4082,1.4995
61163,21.6681,3.7313,-0.2217
58445,86.9413,3.3911,0.3397
105716,1885.884,23.6798,1.723
90634,103.8892,-6.0999,1.5442
83584,4.229,0.1814,0.0231
76727,538.987,3.6011,1.4152
75504,20.7553,1.5059,0.4708
63246,62.4302,0.8073,1.267
51239,491.0517,2.0177,1.5674
106238,149.0614,1.494,1.6924
102829,2462.4965,3.0819,1.0718
92660,15.7674,0.5979,0.4125
83550,3.0911,0.124,-0.0738
71878,6895.2626,2.1056,1.8888
62776,146.8335,0.4136,0.6592
62358,687.5672,0.9592,0.8868
54572,94.9188,0.7385,1.9624
88274,632.5325,2.4458,1.6468
81663,1.0854,-0.0563,0.8362
74287,921.6371,5.6428,1.0594
62351,478.2294,0.6949,0.8929
54568,119.8646,0.8088,2.0102
43742,714.7503,2.8919,1.0297
38211,91.6186,0.7783,0.7667
37765,5.9481,1.6002,0.5821
29931,1576.9816,2.5551,0.9896
86719,180.012,0.1801,1.8757
83383,182.8252,1.5586,1.3089
81640,0.7403,-0.0522,0.0
71166,7.3949,1.7721,0.4073
68721,22.9864,16.6935,1.8815
42155,6.4296,0.5001,0.9309
37747,0.6882,0.2001,0.4874
34897,716.6354,0.6449,1.7661
31782,423.6824,1.4255,1.1927
128729,1048.7761,65.4206,1.3592
127385,181.4906,4.1174,1.49
123290,221.0727,2.0938,3.0142
105823,172.8603,3.2666,1.3403
98265,23.4073,1.3856,0.3938
72034,9.9707,0.9422,1.0439
71902,14.7113,1.2857,1.3518
71250,9.3299,0.9382,0.8802
63676,704.9723,1.9803,2.3502
127325,67.9602,6.0994,0.9746
49156,58.3692,26.3309,0.9571
15069,44.968,3.0411,0.8036
10769,65.7736,3.0185,1.4425
1816,8231.8626,-607.8445,1.3032
126116,19.7873,1.0407,0.2806
123739,241.0793,0.9108,1.2388
109032,33.1197,9.6056,0.245
103081,551.4647,6.0723,0.409
86081,2934.2255,3.753,1.3178
72383,8725.2117,3.4856,1.0148
64383,385.8907,1.7928,1.4293
56357,2297.6579,25.2663,0.8339
55508,58.1592,0.724,0.8686
44474,55.1369,0.4479,1.1316
124644,6.9491,0.8843,0.6119
116677,616.1427,10.2288,1.5528
115147,7.6703,0.5064,0.7677
107680,33.0389,0.7475,-0.1338
86110,59.68,2.4666,0.6686
85693,268.998,0.8956,1.4516
79482,111.736,-0.3699,1.4361
71639,155.8996,0.2595,1.3191
49627,69.7495,3.8156,1.5684
83701,4.3555,0.2102,0.4991
64396,167.5229,2.0013,-0.1411
46638,128.2663,2.2209,0.5468
41492,151.463,1.4125,1.3954
38801,12.6195,1.0572,0.7047
38779,98.3465,0.8317,0.9436
76139,33.8287,0.6233,0.0063
72748,377.816,4.1922,1.0593
62158,32.2266,84.7682,1.6042
34104,89.9692,1.8005,0.1523
31323,52.1766,0.3562,0.9499
29391,351.5115,2.8145,0.033
15728,54.0574,3.4211,0.8328
3140,142.0124,0.646,0.433
77527,21.3242,0.3061,1.029
68049,83.6364,3.5209,0.692
47378,91.4175,1.6284,1.6195
29378,243.7662,2.1294,0.4918
26888,20.9703,2.4821,-0.1732
1858,1887.2755,-60.3243,2.2638
42020,66.5687,4.3481,0.3227
33479,490.8708,16.0348,-0.8173
30035,229.6527,17.4655,0.3119
12717,22.4099,2.2399,1.1768
58333,665.3571,12.7774,0.1128
39984,34.0018,2.6417,0.8407
33475,445.9891,14.5687,-1.201
32865,247.5411,6.9289,1.3113
21317,549.2115,19.4095,-0.3572
120950,694.9417,16.1903,1.512
108303,1139.5866,5.2881,-1.7625
105418,10.6173,-6.5257,0.6727
93175,60.8027,1.6187,1.3402
85357,4104.4361,9.7891,0.0
71227,3.8272,0.6795,0.8955
57356,38.0394,7.0009,0.0391
26825,39.367,5.6687,-0.0551
20303,347.2084,5.1451,1.2699
12687,19.2667,1.8902,1.1769
42211,22.868,1.5024,0.7766
26809,48.2609,5.15,-0.3127
2907,853.4889999999999,16.8711,2.8757
58650,51.5757,3.0517,0.8209
46390,823.739,18.8245,2.034
39856,1865.8866,4.0625,1.6061
32680,486.11,20.3642,1.8451
5059,103.5412,8.9656,1.0451
48572,92.1634,-39.1858,0.0936
46387,756.4421,20.1099,1.8675
38740,1464.0392,10.2261,-0.8662
30628,31.2378,0.5716,0.7729
80087,36.45,1.8297,0.135
74330,1049.172,11.8958,0.8213
47286,290.7454,3.6813,1.9428
46755,1462.9472,18.9599,1.2734
38738,1920.3205,13.4132,-1.4065
32673,326.3016,16.5821,1.8791
24797,357.7881,6.1531,1.3008
19172,891.6166,6.4169,1.5818
15070,58.1435,3.7001,0.7549
98462,664.279,-13.5341,0.6789
88860,109.5668,3.7469,0.9266
73286,300.8591,7.2003,1.81
56657,345.7122,1.7994,1.2479
51561,132.0301,2.1964,0.3741
49177,315.28,-17.6411,0.8641
47284,273.7143,3.4657,1.8823
42203,19.834,1.2523,0.7143
32837,355.3408,5.8126,1.1153
101755,650.161,1.3157,1.6393
100266,54.9562,2.4989,0.0205
96855,17413.7538,11.3578,1.1256
83614,17.2815,0.8466,-0.047
55571,72.8412,0.8291,0.5388
54596,430.7875,6.2271,2.0636
46516,697.9122,5.1113,-3.416
46382,920.8059,24.4795,1.526
57352,35.9874,4.4369,0.2146
54151,1971.2839999999999,11.6303,0.795
51558,127.442,2.1765,0.338
5048,120.6263,6.5012,0.9652
115967,8206.5582,661.7842,0.7895
115083,10.7393,0.6831,-0.0115
103183,156.3346,4.0284,1.2266
102626,1131.0185,66.7736,1.7415
93986,395.14,1.6318,1.4932
91294,1213.4512,13.3402,0.8465
86085,7434.6,5.9778,1.1255
77204,385.6849,5.2088,1.6328
68761,37.6671,-198.3333,1.655
71974,3083.3942,14.3151,1.1661
43172,115.9488,1.2364,0.7606
38685,431.978,70.8057,1.3855
73956,7656.8341,-45.652,1.1911
49167,191.5592,86.414,0.9069
43601,1079.7248,3.1468,1.8379
32671,185.4276,8.9921,1.9068
26176,339.2611,0.7264,0.831
15700,50.083,0.818,0.7745
90647,227.1737,-8.091,1.6263
86298,138.1715,0.8407,0.936
81786,41.2034,-473.6063,-2.1281
74289,2108.0983,11.9176,1.0835
66508,307.8563,1.9159,1.5108
63247,72.2964,0.9075,1.2357
55562,63.8853,0.7297,0.5988
54591,281.7692,3.3727,1.9427
45094,34.7895,4.6491,0.8359
71204,12.4744,1.868,0.6955
56901,24.0941,0.4902,0.369
55556,40.6,0.4638,0.5847
42192,19.7591,1.4751,0.6915
5023,70.389,3.7936,0.9426
81780,24.6791,-283.6704,-1.9408
64692,1805.1525,2.6151,0.9259
45093,40.7424,5.4447,0.8507
42187,8.7493,0.6532,0.7146
12665,33.5334,2.182,0.2453
79149,178.1503,0.8525,1.2937
55554,42.1106,0.4938,0.5897
38682,403.4806,23.4057,1.3246
30622,23.2279,0.4384,0.7401
9971,7511.8124,8.73,1.0936
8980,3341.1209,3.0397,1.085
32183,210.6067,1.7676,1.0922
54586,258.3583,2.5733,1.9458
49143,32.2069,4.6243,0.9522
48563,105.5573,195.8488,0.1754
41401,466.9319,1.113,1.4664
38838,538.1209,5.0258,1.2412
30619,18.2217,0.3439,0.7239
26174,262.4734,0.5672,0.7925
23674,116.1689,15.1104,0.9815
49577,66.6932,11.5324,0.6009
45089,47.5215,5.8416,0.8896
12660,40.593,1.9337,0.1916
55535,35.525,0.4166,0.6767
44507,110.2737,0.7669,0.8268
19077,14229.0067,22.6063,1.2221
34,2464.2092,1.3234,0.5157
29033,157.9912,4.2197,1.4589
5011,10.1313,0.389,1.038
450,229.4458,3.4623,1.2027
81751,1.4161,-0.1697,0.0
73945,9556.6176,-65.097,1.1126
106863,359.2675,6.7147,0.5536
96600,34.7249,1.0794,0.0914
90631,66.251,-3.5408,1.5003
88854,118.4119,3.402,0.8877
88280,1058.5076,3.6778,1.6956
83579,3.5546,0.1525,0.0236
73283,506.6931,1.5069,1.1385
60117,179.6445,1.3813,2.0989
75802,9807.7175,10.5452,1.4037
69799,65.0222,1.0093,0.4886
55533,37.6147,0.4524,0.7561
49131,32.1386,4.1684,0.9236
47270,246.0068,3.6559,1.9136
7421,356.0356,54.9359,1.0295
19107,1289.7928,6.8271,0.4491
10645,1314.7136,11.4281,1.513
5009,12.4615,0.4785,1.0859
121735,159.9736,4.7713,1.6555
107517,60.0875,0.7451,1.1105
101249,116.489,1.116,1.1545
83569,2.7398,0.1175,0.0016
81736,1.3632,-0.1633,0.0
71193,9.5653,1.5876,0.5814
69126,1019.1469999999999,3.7082,1.3664
81734,1.3349,-0.1599,0.0
75801,10672.376,12.0279,1.4653
61158,20.5226,2.9762,-0.1142
12653,27.1797,1.1305,0.2862
738,159.5763,4.2844,0.81
116317,240.2333,4.2403,2.5541
115065,6.3111,0.3985,0.2194
113984,79.9383,2.5924,0.3762
103524,186.8423,4.8048,1.6769
99266,670.535,1.5667,0.8242
92665,19.7827,0.7467,0.4053
83563,4.9175,0.1973,-0.0864
81557,22.715,0.4939,0.2288
68023,42.258,2.7718,0.4506
49109,6.5044,0.4328,0.8841
33339,966.0038,4.9872,1.74
19962,1806.9604,0.9419,1.1324
19102,657.7846,5.6871,0.1533
445,142.6914,1.966,1.088
103522,146.5688,3.7691,1.6317
88672,41.8422,1.9106,0.3305
81715,1.2841,-0.1669,0.303
21992,140.0705,2.7567,0.738
12649,32.957,1.6277,0.1754
24791,201.9666,6.8781,1.1857
22,1741.0747,0.9392,0.4264
75203,57.311,1.0391,0.5287
74323,547.7808,4.4846,0.7734
61147,28.2151,2.6652,-0.2136
25936,222.9283,0.8529,1.4345
4993,21.9,0.3849,1.2342
75493,19.7482,1.7321,0.468
75201,64.3745,1.1671,0.5514
68152,348.9732,6.7556,0.9382
68015,31.1732,1.9813,0.3809
61145,26.1631,2.4713,-0.2151
58620,23.5801,0.9978,0.84
56007,1278.2055,2.8895,1.1905
51830,835.7851,0.3801,1.1193
96072,157.5904,3.5461,1.4851
75199,57.7926,1.0478,0.5725
62063,25.7431,1.6284,1.5006
47613,23.3838,0.1974,2.1948
47254,56.9133,1.3345,1.7752
35593,138.693,1.1732,0.4049
32782,329.64,3.0574,0.9016
44485,41.6083,0.2692,1.1316
70428,249.3125,0.7588,1.4588
63240,72.7281,0.6752,1.2197
20,1935.4813,1.0441,0.326
23636,405.3071,34.1657,0.9634
19156,768.9286,3.4709,1.7131
8758,208.8672,0.8742,1.4659
4976,73.9462,1.0379,1.2572
92651,18.5096,0.7015,0.4355
81644,0.6799,-0.0479,0.0
75195,64.8935,1.2326,0.4937
74314,533.2403,4.4917,0.7765
71569,1453.2667,1.611,1.2543
55511,48.6859,0.606,0.8651
54563,144.5054,0.8606,2.1307
42158,9.2868,0.7223,0.9466
98433,124.0284,1.5161,0.6038
87582,1396.7537,1.4627,1.1868
84676,114.3558,1.5318,0.6781
81638,0.7403,-0.0522,0.0
68719,23.4973,17.0644,1.8652
65737,1127.5086,14.207,1.2616
62055,72.6668,3.0997,1.4403
55510,55.7609,0.6941,0.8466
37736,1.0886,0.3165,0.7299
123935,2392.56,32.0289,1.4025
116638,249.7275,3.1362,1.7351
112263,736.5738,0.8054,1.2644
107218,651.2812,2.5607,1.2386
106259,671.8267,10.8576,1.7797
100010,41.4911,0.8929,0.2155
99287,1450.3127,3.3495,1.1343
96602,28.4353,0.9746,0.1243
93985,289.0518,1.1937,1.3735
88857,108.6861,3.3129,0.8747
123264,18.1153,0.8276,0.2729
122392,269.4239,79.0792,2.0992
107643,22.154,0.495,0.7332
102707,1063.1186,57.6302,1.011
98281,15.2301,3.7908,0.6253
97320,8.316,-1.7611,0.6976
74030,1076.1135,-2.9356,1.4559
73455,223.2045,1.4337,1.0445
71646,91.0023,0.2003,1.3941
58787,129.0082,3.8015,1.1026
122261,594984.0428,227.8042,1.9603
116768,338.495,3.7859,1.397
109991,5880.7933,1.3307,1.6525
105377,5.1812,-23.9866,0.5998
102841,6630.5591,8.1776,1.1217
96081,392.6597,6.6739,1.4748
88762,3101.4345,3.5417,1.5501
88677,73.046,2.9128,0.2977
77201,304.0855,4.1068,1.5605
121771,250.602,10.9618,0.5329
116013,1302.0767,909.4059,0.9077
102508,190.5704,12.7797,1.1507
84931,70.251,1.1027,0.266
68200,58.7185,0.2722,1.0816
60857,499.3946,0.7597,1.2609
51569,76.3205,1.3025,0.7819
42696,150.4416,1.1794,0.7341
39695,122.7218,0.3441,1.957
121377,364.2794,5.0318,1.5222
115084,11.8566,0.7541,-0.0183
107537,55.9075,0.7444,1.0759
98461,507.7599,7.2652,0.6728
76729,767.4688,4.973,1.3893
75511,23.0294,1.708,0.4613
54406,1874.3923,38.1611,1.0065
41429,317.068,3.3571,1.0288
22898,228.9945,18.3887,0.718
120926,1269.2165,14.9861,1.4858
116761,285.4566,2.8655,1.442
115942,7302.2004,434.3498,0.9105
112835,843.0003,2.5168,0.8841
109976,1961.4634,0.5672,1.5602
107863,258.0342,1.1885,1.5708
103517,168.7654,3.7563,1.5161
103154,1096.9559,5.0498,0.8182
102490,271.1843,7.6379,1.0137
97803,404.23,0.9705,1.0126
85352,5562.1033,13.2656,0.0
77510,70.3861,0.8479,1.3383
73554,196.1086,4.7652,-1.817
62117,48.1377,10.2005,1.437
58670,11.6578,0.5547,1.0875
56919,32.3554,0.5633,0.544
48583,41.5427,1.6675,0.1037
44529,75.2144,3.98,0.8976
39659,159.2738,0.3022,1.8136
3822,103.8871,0.7604,1.2822
56911,30.4878,0.5303,0.4027
55581,58.87,0.651,0.5172
29056,159.1175,16.5572,1.2513
22878,437.9295,4.5406,1.6026
62242,1160.0515,1.4563,1.6725
48558,108.4102,201.142,0.2063
45623,119.0323,5.5228,1.7732
26979,998.8568,7.1588,0.9218
26399,55100.695999999996,9.5969,1.0175
6145,18738.9705,14.1699,0.9873
35,2416.0487,1.2976,0.5472
105701,1726.8508,17.6513,1.6674
102491,300.4172,7.6991,1.0372
98448,162.3295,1.5317,0.5585
95637,11.5327,1.2543,0.5328
62069,24.8854,1.8148,1.5508
44496,44.1095,0.3067,0.9184
17596,860.1145,1.6765,1.321
12645,45.1368,2.2292,0.2363
5000,21.6924,0.5435,1.2355
