date,USID,stockid,price,dayreturn,volume,yrHi,yrLo,qHi,qLo,mHi,mLo,sector,Gap,DayDelta,MktDelta,SectorDelta,3MoMom,3MoFear,5DayMom,5DayFear,JSpread,5DayJunk,3MoJunk,VixOpen,VixDelta,VWkAvg,Beta,MktCap
1/27/2017,21749,12587,9.65,0.07821229099999999,232800,1.0,1.519685039,1.0,1.368794326,1.0,1.148809524,XLV,-0.015544041000000001,-0.021052632,-0.002235383,-0.0024432020000000002,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,0.8767,334.9605
1/27/2017,27088,12539,27.549999,-0.078595351,425100,0.7909847090000001,1.5468838040000001,0.866352197,1.138429664,0.9018003240000001,1.0,XLU,0.0018149179999999998,-0.028985543,-0.002235383,0.000413138,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,0.599,460.6718
1/27/2017,183633,11144,7.66,0.28739495800000003,7083800,1.0,2.364197531,1.0,1.9691516709999999,1.0,1.421150278,XLF,0.001305483,0.003911343,-0.002235383,-0.00170217,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.0916,198.0418
1/27/2017,17254,12633,10.09,-0.165425972,5411500,0.7479614529999999,2.466992665,0.7479614529999999,1.0,0.820325203,1.0,XLK,0.001982161,-0.058358060999999996,-0.002235383,-0.004745857,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.3166,499.4539
1/27/2017,2699,12736,103.08000200000001,0.079371749,7946000,0.948472598,1.7729618809999999,1.0,1.2197373040000001,1.0,1.1915385459999999,XLY,-0.003492443,-0.001654965,-0.002235383,0.00035322,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.4038,10487.4533
1/27/2017,186011,11086,3.45,-0.12658227800000002,1119600,0.873417722,1.533333333,0.873417722,1.169491525,0.873417722,1.169491525,XLE,0.014492753999999998,-0.028571429,-0.002235383,-0.01380425,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.0105,181.125
1/27/2017,218527,10251,14.18,0.110415035,2667100,1.0,1.582589286,1.0,1.216123499,1.0,1.204757859,XLK,0.007757405,-0.044086774,-0.002235383,-0.004745857,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.0038,1994.412
1/27/2017,135947,11689,6.22,0.10479573699999999,237300,1.0,2.933962264,1.0,1.373068433,1.0,1.1915708809999999,XLB,0.006430868,-0.052715655,-0.002235383,-0.006651444,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.5053,188.7714
1/27/2017,197577,10748,76.099998,-0.081361641,3618500,0.904552487,1.438835308,0.909525515,1.0,0.918638359,1.0,XLE,-0.013140605,-0.004394155,-0.002235383,-0.01380425,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.1835,6227.5861
1/27/2017,125566,11751,7.4,0.112781955,184300,0.9673202609999999,1.800486618,0.9673202609999999,1.396226415,1.0,1.345454545,XLK,-0.0067567569999999995,0.027210883999999998,-0.002235383,-0.004745857,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,0.7975,88.7542
1/27/2017,212579,10361,25.049999,0.076493296,165300,0.9294990009999999,1.825801676,1.0,1.297927477,1.0,1.297927477,XLK,0.001996048,-0.03625494,-0.002235383,-0.004745857,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.3334,261.3582
1/27/2017,209367,10453,20.370001000000002,-0.21563335399999997,1552700,0.7721759579999999,1.390443754,0.7721759579999999,1.0,0.7721759579999999,1.0,XLE,-0.0034365240000000003,-0.073891629,-0.002235383,-0.01380425,-0.0517174,-0.173381295,0.01084995,-0.024024397000000003,3.93,-0.02238806,-0.199592668,10.57,-0.005644403,11.06666667,1.325,1667.4305
1/30/2017,88767,12065,113.58000200000001,0.08720207599999999,1005700,1.0,1.4930984880000002,1.0,1.338124482,1.0,1.193694163,XLK,0.0020249689999999997,0.010368158,0.00213283,-0.0017938210000000001,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.1272,6031.932
1/30/2017,116734,11816,14.64,0.075679647,1107500,0.7465578409999999,2.922155689,0.760124611,1.133126935,0.764091858,1.075679647,XLK,0.010928962,-0.022972972999999997,0.00213283,-0.0017938210000000001,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.6988,280.0763
1/30/2017,206529,10530,6.06,-0.159500693,47982200,0.329885665,1.0,0.42978723399999996,1.0,0.746305419,1.0,XLK,-0.014851485,0.006700168,0.00213283,-0.0017938210000000001,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.8197,1355.9183
1/30/2017,213077,10345,5.32,-0.114808652,2714900,0.49719626200000006,1.0,0.701846966,1.0,0.832550861,1.0,XLI,0.0,-0.0018796989999999999,0.00213283,-0.005335844,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.6588,480.2645
1/30/2017,210905,10387,12.38,0.10535714300000001,1105900,1.0,2.432220039,1.0,2.198934281,1.0,1.5079171740000001,XLI,-0.017770598000000002,-0.06990131599999999,0.00213283,-0.005335844,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.4058,680.4956
1/30/2017,209368,10453,18.799999,-0.077074223,1192100,0.7126610959999999,1.283276382,0.7126610959999999,1.0,0.7126610959999999,1.0,XLE,-0.0031914359999999998,0.005336179,0.00213283,-0.000137183,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.3351,1538.9146
1/30/2017,41529,12451,18.15,-0.085642317,111800,0.75625,2.479508197,0.75625,1.159744409,0.9075,1.0,XLV,-0.03030303,0.051136364000000004,0.00213283,0.02143679,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.6575,480.5281
1/30/2017,182127,11185,45.490002000000004,-0.280107569,26552300,0.554485634,1.0,0.6545324029999999,1.0,0.6545324029999999,1.0,XLP,-0.005275929,-0.049723757,0.00213283,0.004776462,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.3661,2633.9004
1/30/2017,164859,11454,7.4,-0.09202454,144500,0.407488987,1.1653543309999999,0.701421801,1.1653543309999999,0.7363184079999999,1.0,XLV,-0.013513513999999999,-0.006849315,0.00213283,0.02143679,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.9964,133.7444
1/30/2017,6195,12702,13.0,-0.090909091,156200,0.8024690859999999,2.028081123,0.8024690859999999,1.428571429,0.8024690859999999,1.0,XLV,-0.003846154,0.10424710400000001,0.00213283,0.02143679,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,2.0898,452.3478
1/30/2017,211580,10371,4.61,0.079625293,7863400,0.7169517879999999,1.363905325,1.0,1.363905325,1.0,1.170050761,XLI,0.036876356,-0.018828452,0.00213283,-0.005335844,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.2983,432.0764
1/30/2017,193364,10847,31.040001,0.12586148,3276000,0.97825405,1.294952119,1.0,1.294952119,1.0,1.226877558,XLU,0.000322101,0.015459002,0.00213283,0.014648215,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,0.8459,1683.5164
1/30/2017,147390,11587,6.75,0.467391304,10416700,1.0,2.9347826089999995,1.0,2.9347826089999995,1.0,2.142857143,XLV,-0.037037037,0.076923077,0.00213283,0.02143679,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.5527,139.9815
1/30/2017,185594,11103,12.45,-0.09782608699999999,1954900,0.83,1.66,0.83,1.111607143,0.83,1.0,XLV,0.0,0.0,0.00213283,0.02143679,-0.046524453,-0.161989845,0.009958091,-0.01444594,3.96,-0.034146341000000004,-0.21584158399999998,11.1,0.049149338,11.12333333,1.6540000000000001,1634.59
1/31/2017,27077,12540,63.060001,0.078501794,530200,0.974501653,2.807658228,1.0,1.55665278,1.0,1.263727424,XLV,0.009514732,0.005812111,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,2.153,1940.5484
1/31/2017,6196,12702,14.3,0.1,139500,0.882715995,2.230889236,0.882715995,1.571428571,0.882715995,1.1,XLV,0.0,-0.024475524,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,2.0816,497.5826
1/31/2017,188420,11040,13.57,-0.191299214,1718200,0.7921775129999999,2.261666667,0.7921775129999999,1.137468567,0.7921775129999999,1.0,XLI,0.001473839,-0.0036791759999999997,-0.0026426609999999997,-0.0033081290000000004,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.2885,587.1428
1/31/2017,69933,12217,87.849998,-0.12500003699999998,380100,0.821796037,2.267681814,0.821796037,1.231254386,0.821796037,1.0,XLF,0.012521332,-0.006183193000000001,-0.0026426609999999997,-0.006385696,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,0.7902,807.1914
1/31/2017,151450,11553,74.5,0.086005863,1104000,0.943635248,2.058010993,0.943635248,1.803874136,1.0,1.20745541,XLV,0.00201345,0.012726001,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,2.3026,3023.5882
1/31/2017,210906,10387,11.31,-0.086429725,699900,0.913570275,2.222003929,0.913570275,2.008880995,0.913570275,1.377588307,XLI,0.0,0.058355437999999996,-0.0026426609999999997,-0.0033081290000000004,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.4126,621.6805
1/31/2017,209533,10451,33.790001000000004,0.076114682,136600,1.0,2.514136979,1.0,1.360305998,1.0,1.2514815190000002,XLU,0.014797277,-0.005541061,-0.0026426609999999997,-0.012060426,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,0.8384,1531.4559
1/31/2017,115243,11830,12.12,0.094850949,303800,0.626033026,1.289361702,0.872570194,1.289361702,0.872570194,1.104831358,XLV,0.00990099,0.10947712400000001,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.7266,273.3527
1/31/2017,103620,11923,16.15,0.080267559,494900,0.609664024,1.247104247,0.7801931990000001,1.1618705040000001,0.9641791040000001,1.1618705040000001,XLV,0.0,-0.003095975,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.739,602.6607
1/31/2017,172050,11390,4.0,0.08401084,1224100,0.543478261,1.470588235,0.6825938570000001,1.08401084,0.923787529,1.08401084,XLV,0.005,-0.024875622000000003,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,2.1221,351.1797
1/31/2017,183296,11151,23.950001,-0.08412998099999999,2863100,0.9071970079999999,1.936135893,0.9071970079999999,1.148681103,0.9071970079999999,1.0,XLU,0.008350689,-0.008281532,-0.0026426609999999997,-0.012060426,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.2809,1726.5117
1/31/2017,66672,12235,18.9,0.251655629,3212900,1.0,2.3020706459999998,1.0,1.75,1.0,1.3170731709999999,XLV,-0.002645503,0.026525199,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.6123,1346.2153
1/31/2017,206948,10509,9.22,-0.07707707700000001,3244600,0.852125693,1.57337884,0.9039215690000001,1.20208605,0.9039215690000001,1.0,XLI,0.0021691970000000003,-0.020562771,-0.0026426609999999997,-0.0033081290000000004,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,0.9802,5107.2776
1/31/2017,85387,12099,21.34,0.077777832,2605500,0.44,1.194848757,0.647255061,1.194848757,1.0,1.1320954909999998,XLV,0.007966261,-0.0013947,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.7012,2259.2966
1/31/2017,145532,11604,15.32,0.08039492200000001,3290100,1.0,3.427293065,1.0,2.601018676,1.0,1.6490850380000002,XLV,0.018929504,0.056374119,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,2.039,417.9735
1/31/2017,115744,11825,10.5,0.076923077,255300,0.795454545,1.474719101,0.8467741940000001,1.193181818,0.8467741940000001,1.076923077,XLV,0.004761905,-0.023696682,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,2.0566,609.1194
1/31/2017,187063,11070,7.92,-0.313691508,1400800,0.585798817,1.161290323,0.674616695,1.056,0.674616695,1.0,XLI,-0.064393939,0.01754386,-0.0026426609999999997,-0.0033081290000000004,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.9699,303.6554
1/31/2017,110036,11869,4.0,-0.327731092,3549200,0.147058818,1.0,0.41666666700000005,1.0,0.536912752,1.0,XLF,0.0125,-0.04938271599999999,-0.0026426609999999997,-0.006385696,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.9581,76.9236
1/31/2017,204560,10575,41.220001,0.083311487,1305700,1.0,2.783254625,1.0,1.346618741,1.0,1.226420701,XLV,0.003153736,-0.005804039,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.119,1382.8970000000002
1/31/2017,168750,11420,39.990002000000004,0.084327574,1020200,0.5099464810000001,1.273161477,0.799160695,1.273161477,0.8944308409999999,1.084327574,XLV,0.00200045,0.009483429,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.8586,3431.6968
1/31/2017,9735,12675,75.010002,0.106342163,536100,0.8647683159999999,1.587177426,0.8647683159999999,1.423339669,0.974535547,1.1063421629999999,XLV,0.0074656440000000004,-0.007542676,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.8215,3064.8983
1/31/2017,171593,11396,18.280001000000002,0.08165686400000001,505600,0.6846442070000001,1.781676511,0.6846442070000001,1.124231304,0.815707318,1.0816568640000002,XLV,0.004376367,-0.0217866,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.5319,914.8176
1/31/2017,128007,11743,53.400002,0.12421056800000001,2412800,0.971615775,1.5812852240000002,1.0,1.333333417,1.0,1.220571474,XLV,-0.003745337,0.005639079,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,1.2524,1274.0408
1/31/2017,181543,11199,13.4,0.12605042,696600,0.8868299140000001,2.414414414,0.8868299140000001,1.4806629830000002,0.9788166540000001,1.12605042,XLY,0.005223881,-0.036377134,-0.0026426609999999997,-0.0035306929999999997,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,0.7359,382.5891
1/31/2017,153363,11531,13.38,0.127211457,608100,0.586842131,1.73540856,0.586842131,1.127211457,0.9189560440000001,1.127211457,XLV,0.020179372,-0.056410256,-0.0026426609999999997,0.008650029,-0.05307187,-0.181607037,0.002613836,0.00042769300000000004,4.0,-0.004975124,-0.22330097100000001,12.29,0.034511785,11.16,2.1044,362.6742
2/1/2017,222775,10118,7.74,-0.089411765,731400,0.759568204,1.915841584,0.759568204,1.2246835440000001,0.759568204,1.0,XLI,-0.007751938000000001,-0.010416667,0.0018272829999999999,-0.00031654299999999997,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.1748,968.7654
2/1/2017,146950,11591,3.63,0.093373494,322900,1.0,2.110465116,1.0,1.282685512,1.0,1.12037037,XLB,0.0055096419999999995,0.010958903999999998,0.0018272829999999999,-0.004022969,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,0.8589,128.3139
2/1/2017,145533,11604,16.49,0.076370757,4726600,1.0,3.6890380310000004,1.0,2.7996604410000003,1.0,1.7750269109999999,XLV,0.0030322009999999996,-0.042321702,0.0018272829999999999,0.004662362,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,2.0376,449.8944
2/1/2017,75226,12174,6.57,-0.078541374,297500,0.921458626,1.618226601,0.921458626,1.4897959180000002,0.921458626,1.295857988,XLP,-0.00913242,0.010752688,0.0018272829999999999,0.004578444,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,0.5819,149.8494
2/1/2017,19567,12609,9.65,0.08426966300000001,1173500,1.0,2.154017857,1.0,2.010416667,1.0,1.378571429,XLB,-0.020725389,-0.031746032,0.0018272829999999999,-0.004022969,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.1906,416.2953
2/1/2017,74300,12177,19.99,0.077047472,530200,1.0,1.726252159,1.0,1.371997255,1.0,1.164239953,XLB,0.008504252,-0.007936508,0.0018272829999999999,-0.004022969,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.0651,356.4472
2/1/2017,178724,11285,20.200001,0.144475977,4220700,1.0,1.886087862,1.0,1.873840538,1.0,1.276864791,XLB,-0.017821831,0.036794355,0.0018272829999999999,-0.004022969,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.5025,1253.1233
2/1/2017,201305,10657,11.59,-0.08451816699999999,13625700,0.897753679,2.099637681,0.897753679,1.620979021,0.904761905,1.0,XLK,0.052631579000000005,0.005737705,0.0018272829999999999,0.000993838,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.4844,1094.2734
2/1/2017,138420,11666,71.239998,-0.21877402699999998,5759000,0.744098595,1.143866396,0.744098595,1.0,0.744098595,1.0,XLK,-0.003368866,0.055633761,0.0018272829999999999,0.000993838,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.3894,11111.0184
2/1/2017,185673,11100,8.22,-0.14375,3437300,0.41960183799999995,1.0,0.6570743410000001,1.0,0.716652136,1.0,XLI,-0.072992701,-0.034120735,0.0018272829999999999,-0.00031654299999999997,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,0.951,867.8192
2/1/2017,219522,10234,11.27,-0.116078431,9550900,0.8379182159999999,1.510723861,0.84800602,1.510723861,0.84800602,1.083653846,XLI,0.0008873110000000001,-0.04787234,0.0018272829999999999,-0.00031654299999999997,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.2136,4460.5819
2/1/2017,82909,12121,8.45,-0.076502732,122700,0.558862434,1.0,0.625925926,1.0,0.6575875489999999,1.0,XLY,0.029585799,0.011494253000000001,0.0018272829999999999,0.000709688,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.0993,89.0822
2/1/2017,115244,11830,13.58,0.120462046,639900,0.701446245,1.444680851,0.977681785,1.444680851,0.977681785,1.237921604,XLV,0.002209131,-0.065393093,0.0018272829999999999,0.004662362,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.7244,306.2813
2/1/2017,145480,11605,19.15,0.110144928,1133600,0.979539692,2.871064468,0.979539692,1.239482201,1.0,1.2315112540000002,XLK,-0.002610966,-0.002617853,0.0018272829999999999,0.000993838,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.0097,522.0005
2/1/2017,62796,12269,12.55,0.09130434800000001,451000,1.0,1.4958283669999999,1.0,1.253746254,1.0,1.097027972,XLF,0.0,-0.007968127,0.0018272829999999999,0.0017234379999999999,-0.054002222,-0.198101941,0.004237561,0.0030331509999999996,3.95,0.005089059,-0.23300970899999998,11.79,-0.016680567,11.28333333,1.1267,659.1386
2/2/2017,20221,12604,41.700001,-0.095248405,15448800,0.88836817,1.623831815,0.88836817,1.245519743,0.88836817,1.0,XLF,0.019424388,-0.007998118,0.003880152,0.0029597890000000004,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.4132,21998.5301
2/2/2017,130328,11732,39.200001,-0.187396365,2088800,0.7743975059999999,1.07397263,0.7743975059999999,1.071330992,0.7743975059999999,1.0,XLK,0.006887755,0.023308791000000002,0.003880152,0.002769535,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.0266,1264.6312
2/2/2017,153276,11533,3.75,1.34375,9886100,1.0,3.125,1.0,2.884615385,1.0,2.450980392,XLV,-0.146666667,-0.165625,0.003880152,0.001121419,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,0.2035,32.969
2/2/2017,9291,12677,28.200001,0.08712412900000001,907800,1.0,1.606837755,1.0,1.350574825,1.0,1.162407296,XLK,0.0,0.016312021,0.003880152,0.002769535,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.2214,757.6949
2/2/2017,48391,12397,64.650002,-0.107044196,755600,0.8917241659999999,1.552966621,0.8917241659999999,1.036888598,0.8917241659999999,1.0,XLK,0.002320201,0.043209797,0.003880152,0.002769535,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.1527,1883.8838
2/2/2017,97458,12015,139.070007,0.132491886,2755300,1.0,2.067340764,1.0,1.3374687729999999,1.0,1.199396383,XLV,0.0033076290000000003,0.017845661000000002,0.003880152,0.001121419,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.004,12468.7678
2/2/2017,115745,11825,11.25,0.09223301,851600,0.852272727,1.58005618,0.907258065,1.2784090909999999,0.907258065,1.153846154,XLV,0.0044444440000000005,0.07079646,0.003880152,0.001121419,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,2.0795,652.6279
2/2/2017,139124,11663,55.0,-0.140087541,10456200,0.859912459,1.753826475,0.859912459,1.114940153,0.859912459,1.0,XLK,0.005454527,0.014647414,0.003880152,0.002769535,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.4726,3532.7574
2/2/2017,11115,12668,3.95,-0.081395349,1071300,0.442825112,1.0,0.681034483,1.0,0.686956522,1.0,XLY,-0.06329113900000001,0.013513513999999999,0.003880152,0.001778539,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.6009,178.0986
2/2/2017,196316,10774,84.379997,0.21410067600000002,24463900,0.9073117959999999,1.242343926,1.0,1.214100676,1.0,1.214100676,XLY,0.003436845,-0.006968183,0.003880152,0.001778539,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,0.8958,15586.9634
2/2/2017,54058,12360,63.93,-0.090870307,3311700,0.894876795,1.147137987,0.894876795,1.147137987,0.894876795,1.0,XLV,-0.015798561000000003,0.0014303879999999999,0.003880152,0.001121419,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.153,3405.3605
2/2/2017,25712,12560,5.6,-0.42564102600000003,3673700,0.395759717,1.362530414,0.395759717,1.0,0.401433692,1.0,XLV,0.0625,0.100840336,0.003880152,0.001121419,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.6915,132.4889
2/2/2017,221123,10208,11.95,0.101382488,1037900,0.71385902,2.096491228,0.71385902,1.139180172,0.8628158840000001,1.139180172,XLY,0.00083682,-0.072742475,0.003880152,0.001778539,-0.053120744000000004,-0.192919987,-0.004002883,0.013811116000000002,3.93,0.0,-0.244230769,12.37,0.047417443,11.47,1.589,317.2093
