USID,n3r,n5r,ndr,ndv
151431,0.004654532,0.008819206,-0.018514066,737800
33509,-0.015625,-0.020833333,-0.047146402,733100
198788,-0.019927536,0.030797101,-0.019538188,2971300
222247,-0.091264668,-0.048239896,-0.009043928,696200
221118,-0.011612903,0.083870968,-0.032459426,235400
152460,-0.055737705,-0.06557377,0,1003500
182512,-0.038054968,0.171247357,-0.12244898,2595600
213760,-0.009537784,0.08217168,0.018684604,4796900
9726,0.017213332,-0.107015261,-0.064844284,980800
36819,-0.057584734,-0.068114481,-0.052976036,646800
179531,-0.044444444,0.022222222,-0.023508137,377800
187217,-0.01167165,-0.021460807,-0.065117951,8704000
98534,-0.04436392,-0.076505206,-0.007637017,477300
34113,-0.134796238,-0.222570533,0.022435897,258200
33508,-0.05707196,-0.071960298,-0.144373673,1867800
137289,0,0.018,-0.053030303,171100
181990,-0.037168142,-0.026548673,-0.06688687,675200
152459,-0.019672131,-0.081967213,-0.097633136,1605500
182595,-0.020533926,-0.036048413,-0.015056135,740200
25701,-0.046666667,-0.066666667,-0.066002491,169600
222770,0.007062147,-0.138418079,-0.057256991,349700
100987,-0.101098901,-0.118681319,-0.119922631,468500
95027,-0.044465468,-0.078524125,-0.007511737,179000
153383,-0.083700441,-0.145374449,-0.245847176,811300
2573,0.038086245,0.005980485,-0.048232532,227000
208421,0.02545156,0.052545156,-0.01216545,336500
209739,-0.008653846,-0.024038462,0.077720207,10731700
173801,-0.025695931,-0.031049251,0.018538713,215100
171688,-0.013704032,-0.057000956,-0.104411293,1829000
223256,0.052898551,0.065942029,0.076443058,1260300
88710,-0.038875878,-0.042622904,-0.006052142,60500
209738,-0.022797927,0.062176166,0.302294197,5188000
147019,-0.090073529,-0.044117647,-0.045614035,1371700
223408,-0.074408117,-0.111612176,0.023068051,1417600
150967,-0.004065041,0.086720867,0,131500
181507,-0.072420635,-0.04265873,-0.037249284,771100
109395,-0.019957234,-0.0085531,-0.004964539,539200
137989,0.081967213,0.032786885,0.012448133,17700
159765,-0.083149375,0,-0.045646067,41900
179687,-0.080076311,-0.094375596,-0.013634227,8327600
178291,-0.0543383,-0.063978966,0.001755926,5557800
100986,-0.20696325,-0.228239845,-0.263532764,1434300
172825,-0.12244898,-0.107142857,-0.059952038,173300
9695,-0.093457944,-0.069158879,-0.085470085,24300
7300,-0.1125,-0.04375,-0.060665362,976100
223255,0.093603744,0.138065523,-0.128484024,1779300
68117,-0.063168124,-0.008746356,-0.002906977,631700
193722,-0.000514694,0.024446731,-0.006646166,2545500
183121,-0.018108618,-0.028839738,-0.036199126,995100
32215,-0.012295082,0.068306011,0.089285714,81500
58045,-0.031522978,-0.015951386,-0.004913039,164200
9030,-0.232289951,-0.254530478,-0.047843137,287400
124697,0.015294343,-0.01131366,0.034236142,1746800
215809,-0.103228232,-0.204579512,-0.06427819,547800
162915,-0.202666667,-0.226666667,0.06685633,371900
7299,-0.142857143,-0.211350294,-0.126495726,1806000
22021,-0.069908815,-0.003039514,-0.051873199,1323400
157894,-0.041003425,-0.029908297,-0.012386851,182500
111951,-0.015537973,-0.009970885,-0.02896566,3262700
17058,-0.04424457,-0.026618706,0.003972481,2591700
212575,-0.108555322,-0.125100923,0.023544074,75900
170474,-0.040034546,-0.067180312,0.005429668,2953700
209737,0.28340081,0.391363023,0.089705882,1739400
71947,0.006157635,0.006157635,-0.031026253,12400
116722,-0.003103181,-0.172226532,0.023015873,794900
8988,-0.007642473,0.008568759,-0.024841893,1455000
57701,0.014519056,0.025408348,0.021316033,250700
174179,-0.108235294,0.138823529,-0.009324009,301100
215808,-0.185809596,-0.179838398,-0.098480082,795200
41489,0.028248588,0.069679849,-0.027472527,1196800
208596,-0.123355263,-0.055921053,0.004958678,3696100
147018,-0.161403509,-0.103508772,0.149193548,3611600
218951,-0.061928473,-0.048628431,0.009651658,2461300
200388,0.04954955,0.022522523,0,347200
57475,-0.0399348,0.014669927,-0.011281225,295600
209154,0.001331558,-0.047936085,-0.06125,346400
15243,-0.060396894,-0.054357204,-0.007705479,105900
85380,-0.098006334,-0.13830012,-0.017525732,1220300
17664,-0.102654867,-0.10619469,-0.012237762,365200
154572,-0.037956204,0.005839416,0.025449102,387900
202409,-0.039529915,-0.034188034,0.017391304,811100
213582,-0.108571429,-0.163809524,0.001908397,576500
113515,-0.023743017,0.311452514,-0.036339166,1999400
109152,-0.036730946,-0.078971534,0.003686636,170300
162914,-0.087438424,-0.263546798,0.016270338,861500
7298,-0.162393162,-0.271794872,-0.145985401,5101700
113103,0.036516854,0.029494382,-0.028649386,4056600
222814,-0.051175059,-0.015921153,-0.023324732,656000
202694,0.001731602,0.032900433,-0.008583691,848000
222544,-0.027918782,-0.057741117,-0.001899937,430300
191692,-0.025167703,-0.055089405,0.028177085,595400
83252,-0.08490906,-0.098465928,-0.023685076,893100
201940,-0.005905512,0.023622047,0.026262626,429500
177270,-0.140072202,-0.177617329,0.001446132,25081500
176732,-0.086678832,-0.114051095,0.001828154,16667800
209998,0.041436464,0.074585635,0.052325581,1456300
53211,-0.019543974,-0.029315914,0.063861333,5637200
73598,-0.11589404,-0.763245033,0.004991681,211300
137288,0.030927835,0.018556701,0.002066116,335100
222018,-0.054438821,0.006700252,0.040522787,1300100
192569,-0.117021277,-0.136170213,0.006423983,771300
84956,-0.087791495,-0.349794239,-0.038258575,209100
174663,-0.024149925,-0.033760545,-0.002458161,2633300
215807,-0.253324889,-0.243508581,0.091223183,568900
191951,-0.102447869,-0.067996374,0.006386861,8817800
46590,-0.096129838,-0.114856429,-0.02673147,803300
222246,-0.071942446,-0.098321343,0.020807834,1367200
6186,-0.04379562,-0.008211679,-0.04028021,96900
58372,-0.059790732,-0.103139013,-0.017621145,906000
218289,-0.085419245,-0.132352914,0.026003178,6240700
206085,-0.059473632,-0.070526316,0.038251423,1557500
115232,-0.085745444,-0.131622017,-0.010270324,210700
173780,-0.039923134,-0.055796149,0.007267539,35400
106888,-0.035320088,-0.023178808,0.002212389,217300
194657,0.036644592,0.054746093,0.008908641,36600
168016,0.123308316,0.091944213,0.001721498,1672700
208094,-0.016726404,-0.045400239,0.063532402,543900
727,-0.06920904,-0.138418079,0.018705036,390700
103299,0.035947712,-0.040305011,-0.011840689,2304500
121209,-0.052763775,0.161489245,0,949500
222769,0.117559524,0.043154762,0.032258065,671000
220610,0.035812672,-0.011019284,-0.01980198,2375000
209736,0.576797386,0.553921569,0.058823529,1192400
170541,-0.072216937,-0.085461971,0.074550966,635900
46589,-0.083839611,-0.166464156,0.075816993,1302000
224815,0.060483871,0.032258065,0.031900139,1829400
198328,-0.056962025,-0.063291139,0.025974026,11276300
137287,0.090909091,0.018595041,0.085201794,750800
201939,0.058585859,0.048484848,0.076086957,314300
68116,-0.191673213,-0.203456402,0.006324111,1048600
207281,-0.092130518,-0.051823417,0.019569472,4865900
115231,-0.040540541,-0.125945946,0.091445363,333300
60967,-0.045751634,-0.154411765,0.06342311,527900
159764,0.084596967,0.027932961,-0.000797448,38800
93890,-0.004347826,-0.047826087,-0.00862069,16100
202693,0.004291845,0.015450644,0.08372093,1624600
109764,0.014186102,0.032219283,-0.01631975,544300
13213,-0.133423181,-0.191374663,0,69300
174178,0.042929293,-0.042929293,0.007633588,501200
6185,0.063706564,0.011583012,0.033932136,142300
221015,0.030901288,-0.035193133,0.027336861,2180500
108084,0.040193705,-0.084261501,-0.036397573,384900
83251,0.078724997,-0.014977016,-0.050847404,987300
56972,0.012319606,-0.008623689,-0.025218751,511900
172218,0.066156311,0.01640235,-0.040398638,383900
91343,-0.037461846,-0.09983863,-0.001729745,1248600
134309,0.05640423,-0.039952996,-0.013904983,4298300
32721,0.072948328,0.018237082,0.044444444,358000
138133,0.073239437,-0.01971831,-0.016620499,1385300
103277,0.083741223,-0.009787929,0.004918033,742000
153352,-0.000768049,-0.008448541,-0.024719101,376500
167145,-0.057314801,-0.064622466,0.03254927,621000
25700,-0.024636058,-0.160134378,-0.025641026,208900
115733,0.068256579,-0.023848684,-0.055900621,533000
173800,-0.075539568,-0.160071942,0.005424955,220000
223247,0.045540797,-0.009487666,-0.011257036,485900
174416,-0.000828931,-0.020723957,-0.027934488,356500
174177,0.081424936,-0.017811705,0.088642659,1767900
216364,0.030908177,0.0042796,0.04992511,8487200
179347,-0.003039514,-0.003039514,0,1975900
68115,-0.16957432,-0.281926029,0.030194105,5087000
193935,0.029540481,-0.009846827,-0.056759546,2316100
224170,0.028037383,0.066978193,-0.00619195,237000
132326,0.014084507,0.022081625,0.020338552,550500
209310,0.013960323,-0.005878031,-0.003660322,14123200
225389,-0.042577152,-0.130462769,0.010881955,968700
176642,0.065693431,0.067153285,-0.005805515,65800
106887,0.063380282,0.050469484,0.041564792,308500
149663,-0.017886179,-0.019512195,-0.003241491,68400
218974,0.032258065,-0.034408602,0.004319654,486000
140333,0.059961315,0.03868472,0.04233871,1007300
59210,0.017787264,0.01387403,-0.065491988,170000
126444,0.033762058,0.056270096,-0.029641186,1646100
12141,-0.042362003,-0.073170732,-0.021971124,451600
179854,-0.014314928,0.019427403,0.034920635,70200
10809,0.049382716,0.02962963,-0.035714286,309600
133290,-0.048172757,-0.063122924,0.011764706,2351900
192568,0.07852194,0.053117783,0.014051522,985100
106829,0.00422833,-0.057082452,0.006382979,642000
198861,0.0375,0.032142857,-0.024390244,1635900
161666,0.003397508,-0.003397508,-0.002259887,4966900
208595,0.029411765,0.117647059,-0.037168142,2520300
147017,-0.00913242,0.301369863,0,1026600
45131,-0.150093809,-0.090056285,-0.105704698,44800
209735,0.254098361,0.518442623,-0.033663366,185800
34112,0,-0.007246377,0.048101266,84000
52191,-0.05023014,-0.066555047,-0.009946126,1510900
202692,0.294444444,0.275555556,0.032110092,667100
34660,-0.019914651,-0.008534851,-0.006360424,1290000
200327,0.04589372,-0.003623188,-0.006002401,260500
66692,0.03030303,0,0,286400
109394,-0.005941771,-0.162210339,-0.03497712,576800
9029,0.045488441,-0.049217002,-0.009966777,355800
209309,0.004392387,0.030014641,0.080696203,23412300
55784,-0.015594542,-0.015594542,0.023952096,160700
68114,-0.084831057,-0.258087707,0.130894309,4538400
84955,0.051317614,0.002773925,0.016925247,326400
27064,0.081235268,0.107002341,0.077803734,924300
40803,0.009020173,-0.006150021,0.018371523,478000
218145,0.085294118,0.020588235,-0.107611549,4109000
218973,0.002386635,0.026252983,-0.045558087,641000
140331,0.046728972,0.214953271,-0.020594966,875300
211161,-0.004369802,-0.008969641,0.051257228,6038100
182695,-0.07184466,-0.049708777,-0.010756857,184800
171686,0.158230681,0.17385566,0.003090508,926500
50849,0.022833368,0.021795589,0.035464748,148000
55198,0.06015891,0.01816118,0.009163803,178200
188163,0.047463175,0.063011457,-0.011326861,452000
221115,0.11533052,0.088607595,0.102325581,1251100
88693,0.010130246,0.016642547,-0.011444921,84100
126443,0.039946738,0.062583222,0.031593407,247800
182439,0.01183432,0.032544379,-0.053221289,5124900
139859,0.061904762,0.130952381,0.042183623,671400
192567,0.054123711,0.00257732,0.026455026,2847100
8200,0.011587044,0.015449438,0.016779722,4641100
2572,0.035874439,0.078475336,-0.009622502,268800
179530,-0.005119454,-0.018771331,0.01208981,187900
185317,-0.009262055,-0.00657308,0.006616571,1659000
109723,0.010341262,0.065149948,-0.033,495700
27809,-0.014656895,-0.009660227,0.010094247,1167800
221223,-0.354231975,-0.225705329,-0.042042042,2970800
75263,0.100375188,0.123358396,0.012345727,484800
138526,0.044488712,0.036520584,0.042936288,223500
218972,-0.063781321,-0.038724374,0.083950617,1661900
198324,0.197297297,0.181081081,-0.072681704,36713500
140330,0,0.011441648,-0.083857442,4218200
106885,0.141196013,0.187707641,0.013468013,138400
5163,0.038212572,0.073343634,-0.026694631,229200
224813,-0.104956268,-0.071428571,0.016296296,2956400
215804,0.055740347,0.107321127,-0.044135149,468100
179208,0.040865385,0.0625,-0.04805492,3055000
137660,0.141391941,0.204395678,-0.007272727,1057800
106787,0.115851108,0.097867001,-0.042450903,302000
179490,0.034220532,0.039923954,-0.026827012,14271700
172216,0.14334471,0.129010307,-0.062099872,459700
201185,0.060759494,0.037974684,0.005089059,119000
208593,-0.023668639,0.090729783,-0.028735632,1726500
209732,0.028795812,0.243455497,-0.040201005,202900
27063,0.129107489,0.157091463,0.144069804,2336000
203717,0.051006711,0.084563758,-0.040772491,3389800
177520,-0.000918695,0.021129995,0.0116171,94600
182694,0.095731541,-0.009531662,-0.006178006,180100
66537,-0.05291411,-0.080521472,0.003849115,1945700
215803,0.021868827,0.158250457,-0.090744758,716600
198323,0.082706767,0.115288221,0.108333333,40354500
151361,0.062678123,0.090028495,0.045264917,474200
182677,0.029484009,-0.057944349,-0.011336072,1387400
192566,-0.163398693,-0.108932462,0.015486726,1548400
207334,0.100671141,0.100671141,-0.024017467,653400
108044,0.004807692,-0.020192308,-0.00952381,2884900
136664,-0.070292406,-0.063109287,0.033952255,1703000
42002,-0.009130504,0.050425401,-0.050256265,1366100
208171,-0.02891326,0.005982054,-0.009871668,1022500
223254,-0.032258065,-0.025806452,-0.046572935,253300
209731,-0.010050251,0.075376884,-0.078703704,228600
106827,0.047619048,0.076719577,-0.047858942,440100
148845,-0.060356653,-0.038408779,-0.024096386,972200
198786,-0.051724138,-0.030172414,-0.007698888,3479500
130170,-0.026852846,0.007518797,0.042553191,233200
186437,0.058474576,0.133898305,0.017241379,629100
202691,0.018131102,0.009762901,0.055964654,417800
2571,-0.047008547,-0.002849003,0.002857143,87200
171685,-0.113711742,-0.05714843,0.013842199,826700
179853,-0.008108108,-0.006306306,-0.071906355,44100
124095,0.00129747,0.003243594,0.020185342,404100
5162,0.047726604,0.086423702,-0.034557878,482000
109389,0.092708333,0.202083333,-0.007238883,158900
109118,0.060842434,0.081123245,-0.062865497,116500
198322,0.108333333,0.230555556,-0.086294416,51064900
175327,-0.036666667,-0.080666667,-0.002659574,1298000
222017,-0.036730419,-0.019141283,-0.012768131,526200
215802,-0.068691251,-0.082429537,0.210503282,1407400
173236,0.096335079,0.142408377,0.071829405,1448500
207333,-0.013100437,0.06768559,0.075117371,704300
18560,0.069518717,0.144385027,-0.041025641,844200
88692,0.069659443,0.091331269,0.000774593,90400
163553,0.018181818,0.054545455,-0.006568144,670800
58371,-0.025044723,0.03667263,0.016363636,138900
185727,-0.095588235,-0.134191176,0.032258065,1921800
211662,0.028744327,0.02118003,-0.023633678,880000
27062,0.369612106,0.434806019,0.009793281,252100
174415,0.051185985,0.075842694,-0.005586592,356600
55460,-0.025020851,0.12677231,0.02566296,222700
59185,0.032235128,0.052382153,0.029526574,24325800
134765,0.048151333,0.104041273,0.04492363,178300
18559,-0.064102564,0.046153846,0.123919308,1008900
59209,-0.047441165,-0.0018678,-0.001119366,132700
222016,-0.031665015,-0.084269663,-0.086753774,1100300
190987,-0.027896996,0.049356223,0.004310345,566600
201622,-0.074404762,-0.00297619,-0.028901734,1113700
221114,-0.013761468,0.126911315,0.013953488,263000
84954,0.017035775,0.042589438,-0.024916944,352500
113101,-0.021857923,0.092896175,-0.021390374,6475400
172824,0.015544041,0.121761658,0.06043956,239600
215801,0.052078818,0.124726521,0.154040462,683200
185320,-0.03160842,-0.026853119,-0.049202077,2274600
225138,0.032504725,0.01857416,-0.006243187,4428000
175326,0.087115666,0.057833089,0.019402985,2619500
183222,-0.052727273,-0.044545455,-0.016100179,116000
156238,-0.028699552,0.017040359,0.01826484,22000
163552,0.090106007,0.088339223,0.030965392,359700
78775,-0.035050072,-0.019313305,-0.020322355,66900
211661,0.106557377,0.114754098,-0.045383412,452600
199241,-0.033016254,0.003077672,0.016785205,12960100
4851,-0.001207729,-0.009661836,-0.006002401,44300
109388,0.170285714,0.198857143,0.01862631,226300
213581,-0.026315789,-0.080827068,0.011406844,780300
205416,-0.022861981,-0.021168501,-0.038273616,669900
209730,0.005050505,0,-0.03649635,164200
214226,0.0064,0.02,-0.00477707,3105800
46587,0.01183432,0.183431953,0.024242424,708900
18558,0.069164265,0.152737752,-0.171837709,2193000
163463,0.016961652,0.050147493,0.002217295,289100
215800,0.270202084,0.301010167,0.080196345,680100
198321,0.136752137,0.136752137,-0.066489362,44945400
192565,0.133333333,-0.041975309,0.009975062,897300
31347,-0.042993631,-0.047770701,0.034596376,274900
140329,0.248691099,0.120418848,-0.040201005,2243300
90339,0.028340081,0.072064777,0.007340946,580100
137537,0.004016064,0.010040161,-0.009940358,50300
190986,0.034482759,0.010775862,0.076566125,1110500
60966,0.026026026,0.023023023,0.028836251,762700
181989,-0.020360219,-0.010963195,-0.009309542,224700
20237,-0.003913894,0.008806262,0.051440329,116100
99312,-0.019565217,-0.033695652,0.02108768,4543800
109722,0.098901099,0.075824176,-0.015151515,459900
145516,0.084291188,0.111111111,0.001919386,323300
119155,0.028571429,0.019047619,0.02739726,115800
50848,-0.018397567,0.104451098,-0.005899764,99200
26551,0.00729927,-0.0243309,-0.028368794,25771300
17251,0.00255102,0.039540816,-0.011349306,390700
474,-0.034496673,0,-0.048648687,1362000
777,0.001109363,-0.013756357,-0.040859798,3119000
84953,-0.111951589,-0.096822995,-0.074229692,324100
164550,0.044117647,-0.004524887,-0.032822757,801500
222892,-0.023516237,-0.0268757,-0.018681319,44300
137407,-0.107255367,-0.151872482,0.021138399,119600
209729,0.051094891,-0.070559611,0.098930481,322200
179374,0.010469278,0.015523393,-0.00287977,361900
140328,-0.032663317,0.09798995,-0.134782609,6092100
175325,0.119402985,0.080597015,-0.105473965,5421800
111111,-0.030517379,-0.039821435,-0.026801882,1156900
84686,-0.027631579,-0.021052632,-0.003931848,102700
51572,-0.022680412,-0.030927835,-0.018218623,49800
171571,0.024154589,0.055555556,-0.041666667,1438100
206513,0.003944773,-0.035502959,-0.066298343,133400
146637,0.021126701,0.019952933,-0.019562602,3291600
