USID,LatestCloseAsPercentOf10DayAverage,LatestCloseAsPercentOf10WeekAverage,LatestCloseAsPercentOf200DayAverage
57704,79.4621,70.3608,65.5209
163258,101.1038,121.4044,140.1104
108356,86.7008,86.8791,96.2982
98279,129.9175,127.0918,110.5476
222547,103.4987,109.1326,147.3732
75268,91.128,88.4348,111.0991
32734,87.3435,77.2777,98.9748
127420,87.0542,98.5578,103.9873
174419,88.7325,93.0002,96.1684
95034,89.737,96.3525,67.0549
153356,90.1573,94.6389,132.5085
173805,89.4878,83.7024,71.6197
98416,91.332,89.5734,68.6258
213544,94.2408,93.4175,88.8263
157898,86.982,79.2786,83.0017
36371,91.3515,90.6879,70.9817
57478,90.8615,92.6996,86.5898
66669,111.9567,110.7345,119.7112
96863,77.9931,80.5915,88.3423
84964,106.8004,104.6085,48.3907
199537,98.6851,100.0966,103.4199
116730,89.7961,98.5851,145.9131
207468,93.4377,101.0073,123.3023
207283,85.9301,80.1474,68.3883
24602,96.6141,138.912,136.8052
197997,88.4437,89.377,88.9953
134742,100.1603,114.4566,105.1284
41386,74.1878,73.607,70.0202
33746,92.732,100.894,116.8715
100995,112.491,120.892,112.7417
19141,114.2439,122.5147,193.9628
123808,100.573,135.0718,105.9016
92958,90.1799,107.9833,101.831
730,109.581,116.9421,66.8567
47639,110.6618,112.4596,126.2801
64707,90.4602,85.3562,58.1826
180552,78.9533,89.3899,99.8979
66547,110.3384,125.8975,177.2536
162854,113.2898,115.0768,120.2977
154582,113.1256,144.7979,234.0099
98415,104.3804,101.5891,78.6396
123822,111.0103,112.0386,126.4916
137671,92.8236,124.601,163.1584
4209,106.6858,119.2658,199.3635
41526,119.397,137.9388,149.9148
163257,110.7607,132.1805,149.712
66694,127.3635,119.2718,103.3532
119167,97.8018,97.5928,104.8058
102103,95.1776,95.8228,93.1792
27820,93.7687,92.4584,70.8605
195304,88.1229,84.4383,86.2029
70012,90.3992,104.511,86.75
25706,112.8633,139.3338,187.2016
139185,89.3884,87.224,85.1756
157221,109.5068,112.575,107.8481
137670,83.112,114.5249,147.866
24601,108.6164,155.0405,149.188
50168,,,
123807,94.6793,126.4237,95.8624
153249,108.5873,114.9881,135.3078
97650,113.1718,116.6131,134.5622
180551,86.021,101.5849,112.7885
168744,52.6798,50.1053,53.6864
145521,105.3502,136.4234,125.2145
60972,100.7054,127.6337,88.0045
225367,90.6761,88.2345,91.9043
211,116.2407,123.4558,124.1181
203015,88.7717,91.9322,82.6011
83767,97.8732,111.0594,129.4963
113542,93.972,97.1397,114.4642
17195,91.5024,91.7502,99.9694
39965,89.6627,88.168,88.2219
36370,92.1192,92.11,73.696
202421,119.7503,110.2004,77.4857
225863,93.4464,103.2077,138.9459
200771,106.5511,94.1571,81.4489
103613,89.1436,99.0542,100.0981
151762,110.3254,106.8868,139.1471
86786,108.4238,93.9457,82.7552
164556,108.176,134.4762,160.9661
41525,105.077,122.0168,127.1266
62795,120.9456,112.9647,106.5092
25705,103.9947,128.0057,169.989
199536,108.2464,106.624,109.1284
200399,125.5132,135.1115,127.7898
145520,116.2623,149.4039,135.2432
140274,113.9113,123.695,52.6964
41498,103.8348,102.9117,64.5138
186446,81.3556,72.4288,93.7094
21566,96.3991,90.9294,88.9831
220614,90.7908,87.0249,133.1764
190050,84.6253,83.6651,88.459
206987,68.9606,53.2133,54.4419
209349,129.1237,132.3856,135.3582
88712,64.8405,61.0813,57.0111
106836,84.2463,87.1997,97.844
66546,105.7908,123.1325,167.6999
110020,109.1307,84.8324,53.2425
161112,104.0352,110.0235,115.6153
24600,150.6816,196.2777,180.3564
121406,97.0709,77.3284,62.0859
213074,81.6418,80.6657,83.3238
182596,116.5167,109.4645,94.1744
11738,52.5502,50.7389,56.354
224819,89.1658,86.732,113.0827
145242,108.8598,107.5519,125.8857
108020,106.8647,84.1219,72.0954
111150,81.248,96.3656,129.4901
179732,64.496,55.8199,67.5981
199535,93.8382,91.6422,93.5988
200398,124.3703,125.186,118.1768
186445,91.5711,82.0418,107.2712
139327,88.6876,76.8377,59.0713
220294,118.8555,124.2044,129.8927
76116,91.4995,90.1109,98.2231
198358,107.4326,105.5942,103.9722
34125,116.9666,159.9641,121.7231
103584,109.201,107.1558,106.6723
88902,94.3102,103.0211,142.4615
39182,111.2047,127.7924,149.4932
164258,102.6511,131.4294,153.9187
123806,113.6659,146.252,104.3617
163556,111.6964,117.0718,167.1816
206986,71.891,57.7618,59.5959
121405,110.3351,88.2806,70.9494
32732,97.2159,107.2607,133.5685
148552,87.9349,92.1779,86.2305
160030,133.0311,171.7869,196.6411
140339,112.5186,127.4481,141.72
179731,56.9133,50.8982,62.1799
33512,106.3444,97.7224,80.1065
136838,89.2593,84.3109,81.4137
56973,81.6027,81.9527,85.8586
136404,126.5025,164.8368,119.9772
106891,103.409,122.2617,159.1326
46596,121.7626,166.4501,116.3107
209637,110.3489,110.314,90.7076
47324,104.1975,100.7667,122.3703
198357,118.4824,115.1318,113.1979
103612,102.5721,117.9829,116.7018
123805,133.1823,166.0634,116.1069
162923,103.8012,100.8949,96.2933
215076,120.6476,143.3735,225.8949
134741,104.5641,119.9398,101.0098
136670,87.6626,90.4105,125.241
82906,91.3405,97.0151,95.0247
123804,125.0601,149.1367,101.9328
20320,93.1261,103.0946,89.3994
75267,94.1639,96.5522,121.3414
174418,95.3841,110.5874,111.9913
144171,136.5222,136.6015,118.509
173240,86.2125,82.6234,79.9944
206985,73.489,62.6683,65.6594
193293,112.5836,109.7811,113.1668
171588,89.5844,99.2082,97.5852
206526,91.0655,98.8,93.1302
143394,95.819,106.1189,120.8956
91925,91.4179,95.2376,115.4951
58936,113.8161,112.0202,117.3469
9035,95.5575,93.9293,63.8358
113106,86.3937,106.7409,179.3401
106835,92.7249,99.8349,110.4219
168743,91.7836,96.1245,102.672
25952,83.877,77.2455,85.3899
139326,82.1558,72.9778,56.8466
103301,95.9534,104.4397,101.7418
22923,95.6914,107.0575,139.8981
202439,110.8397,128.6521,170.8101
20319,100.9116,111.3192,96.415
164515,108.6806,119.0668,159.835
198864,103.8279,105.1127,113.649
181516,110.893,105.031,110.9263
6191,94.8614,98.4403,119.5863
213508,104.1031,103.0171,136.1052
222252,110.0641,98.4586,103.0264
191962,111.2531,114.4323,128.1022
182126,78.0739,76.3442,90.4112
123259,99.6066,120.1692,146.6082
177282,111.4278,108.3026,95.8082
208606,108.0869,100.6365,95.2897
144899,108.0273,105.3347,116.6382
206984,78.4124,68.6718,72.4521
101766,121.3825,139.6305,167.9861
200397,107.8531,101.2201,95.6566
186758,101.6152,99.5991,122.3195
176739,104.7832,111.2157,153.5574
32731,90.7449,102.9315,126.178
39181,106.383,123.0237,139.958
210006,100.7752,98.1087,141.1841
198792,105.3819,105.0396,125.7399
113105,93.2263,116.8062,196.0259
59440,112.6415,121.5638,128.5987
60971,123.3136,138.4144,88.2062
182522,112.3799,112.698,117.372
33352,91.3641,90.2122,104.3084
202420,105.1579,87.822,63.7444
186188,103.8961,108.7965,137.2692
53212,106.1205,103.1627,114.8202
215075,119.1049,134.3693,208.2588
123803,119.7272,137.5215,92.2412
212773,108.102,101.695,109.0977
196947,107.9093,104.1966,114.7269
182947,110.4492,112.1265,125.3655
83253,107.3005,104.7998,115.6403
145519,120.2567,140.946,117.194
52193,112.4739,111.8029,92.1112
187204,92.8367,98.3738,143.9271
148853,97.8067,105.7306,105.7734
7306,116.7153,131.273,144.5858
140338,116.9789,125.6301,136.9344
85383,110.8752,108.3543,91.4309
209748,86.5174,97.3218,157.4791
123258,108.6957,131.5479,159.5829
12109,106.9931,102.3436,106.5386
39876,82.4666,84.1242,102.2924
173239,93.1247,90.7477,86.4574
144485,110.6322,109.2284,137.1684
63347,93.6071,99.275,105.2548
27687,108.747,78.6736,143.3138
173900,88.5661,91.8932,77.0871
99318,83.0287,89.6842,93.0105
76,120.4013,145.0444,159.5545
110019,92.8591,70.8492,46.7104
24599,136.9979,143.951,125.5521
102177,117.2062,135.0467,163.9172
160029,170.0322,178.841,195.5448
154253,110.8409,126.5038,144.118
180550,120.3896,121.5929,128.0966
98389,90.4132,84.407,74.7272
144170,103.8587,97.7703,81.6203
133438,107.9483,113.7752,143.0577
146224,91.7629,88.934,100.8255
176738,94.3675,102.3966,141.2105
34124,117.7177,150.1153,102.657
202419,89.7189,74.954,55.9699
185983,104.7678,102.3142,101.5596
382,109.5962,113.6222,104.6125
211288,114.7853,116.483,109.7563
148852,137.0324,137.1002,135.1991
197910,106.458,102.0475,116.8015
136403,139.2682,137.5647,94.1712
74757,107.29,101.8652,113.8783
210896,108.8399,100.4322,68.7095
179491,110.8063,107.3319,116.5262
75,118.0158,137.5673,147.6355
184025,104.8107,100.9227,100.0324
108592,111.1111,105.8358,127.749
95033,115.6801,113.5184,71.4041
106890,120.5238,125.026,161.4738
221274,107.7259,102.5288,118.93
46641,108.2722,106.7108,109.6606
137669,121.1356,183.5012,194.3427
70011,126.9776,119.9649,95.5441
19311,114.1754,116.5996,122.1888
111267,120.0814,144.4958,162.0483
107016,136.1218,135.3823,105.1394
164257,113.8693,148.4699,160.5265
185601,105.8654,97.4124,77.4706
178094,127.7319,132.2663,129.2803
21178,111.4764,114.7152,89.4983
70010,108.2579,99.6597,78.9237
224818,104.6061,100.5828,138.4455
210005,102.1328,104.576,149.677
177281,102.2167,97.2062,86.0015
58050,110.1827,90.3954,114.0267
162922,104.0113,100.1942,101.5525
128407,112.4483,129.3636,182.2535
185250,91.8853,84.6141,73.298
222020,112.3882,111.6841,122.2728
200396,101.5989,93.3596,90.4266
134314,122.778,158.2321,94.3115
145122,89.7217,83.1569,78.379
136402,122.4334,115.8384,78.7426
31430,88.3823,87.4279,95.3654
115161,105.5459,113.15,150.824
54433,91.272,91.2743,71.7511
148851,118.6466,114.4794,112.1794
186187,100.1737,111.6599,139.737
198095,107.6157,106.0746,118.9597
215074,118.7939,130.8002,196.6268
223921,106.3218,101.7396,90.2722
186444,101.3808,85.3544,122.3382
171576,115.6742,116.2138,76.781
193938,96.7742,117.2828,146.4936
181538,95.6837,131.2685,143.6871
107015,120.7913,114.3539,87.6051
165848,112.6865,117.4513,146.6918
190316,96.9145,97.1985,76.0133
32525,119.8786,86.5393,54.6948
46744,114.7826,123.7722,121.8876
91346,110.5404,107.9118,120.3298
172835,107.8302,107.2342,107.9156
199326,90.4627,87.8802,100.3837
208173,92.1978,91.8242,78.8452
60161,114.0718,151.8764,168.4522
151538,92.2668,95.1518,119.8024
172222,147.494,193.3281,216.7769
29673,91.5205,89.5407,84.8156
81869,127.518,149.3926,143.6188
212792,103.6479,130.9065,77.863
215073,103.12,112.9299,168.5138
115239,118.4568,122.2839,86.7888
137668,118.0718,174.5275,176.8287
140337,112.3989,111.8135,118.606
136401,116.2585,106.8637,72.3775
123802,116.7728,115.793,71.2877
184024,91.4196,89.2891,88.286
19310,104.7208,106.8306,110.8164
214228,99.4262,95.6741,67.3577
46595,126.2638,144.516,86.1257
212577,85.35,86.0517,98.6485
19967,117.8187,110.7882,118.1926
34123,114.1925,141.4258,90.168
212791,116.5083,144.4728,84.8833
59211,104.3039,97.8371,121.578
107024,114.6095,120.4579,128.8723
62895,98.6026,94.9588,76.5355
63692,95.6949,111.4634,92.7109
74,114.8981,130.2144,135.073
135357,105.6778,115.4355,100.1945
214227,110.4818,105.6639,74.252
212790,138.769,167.2279,96.8254
170508,115.9345,115.9206,121.1954
134740,112.6252,123.6412,92.9033
221926,96.5204,107.4442,117.3376
172221,152.9118,181.6493,197.1488
103611,116.3822,121.5615,109.9195
39847,115.5838,118.0111,85.8684
154581,110.914,157.6124,214.2997
34122,108.6593,132.7913,83.3709
224453,74.5527,81.6898,63.0348
60878,106.9376,103.9306,119.2626
106889,120.3494,114.081,146.835
214369,107.9193,102.2176,100.2027
157897,92.9264,87.4487,93.1249
139122,107.6698,115.4475,147.6195
224172,87.0659,92.6918,141.3916
68063,80.0256,79.4321,76.9651
115739,114.0914,99.568,82.57
136400,114.9425,98.5339,66.7065
103261,103.5315,105.2948,110.084
151441,124.4492,131.5192,141.2315
174280,110.8716,109.4361,104.4152
95032,89.222,86.695,53.2368
206525,107.26,111.3542,96.302
112641,110.9137,112.7772,124.6577
172220,144.1284,162.4383,173.4823
223445,104.3764,94.5529,126.0108
224452,93.013,104.0073,79.929
81610,107.1798,107.1208,97.023
96657,108.7878,124.0964,133.595
24080,79.286,60.9548,39.3879
103610,110.9311,111.654,98.8001
46594,109.9732,120.6903,69.0803
25704,109.1311,122.0701,149.6662
60160,103.0102,132.2384,139.7403
151440,116.0118,119.0608,126.5751
92957,110.5445,105.6796,95.7509
172219,105.0564,113.7407,119.862
27819,91.8451,86.8226,69.1698
175609,116.5818,118.024,117.282
198791,95.1327,106.0145,125.8782
90176,109.4412,133.2606,158.1814
164855,72.1501,61.6197,58.5796
210004,93.1838,101.7953,144.15
205367,97.8577,98.6995,79.6465
185734,90.727,71.4227,75.1657
186443,87.634,75.643,118.6907
172834,99.2965,97.6011,96.8665
215226,90.4635,90.515,110.6508
186186,95.8873,112.9809,139.8601
164513,88.674,132.0101,168.4934
169367,91.434,94.2355,121.0836
202074,86.5621,89.5326,108.8463
213762,88.2077,89.7806,127.0401
222251,89.7828,96.572,103.4234
201943,94.7306,94.6327,101.2156
201492,107.5089,112.6111,158.9911
148787,105.2375,108.7244,110.0586
25703,105.9626,118.8526,144.0643
32524,105.6575,60.6026,42.2973
151439,112.3078,112.5882,117.6426
134313,128.8477,133.1667,71.9009
57196,103.3438,105.4981,120.0633
224817,111.8329,99.5304,145.0185
116729,92.7948,115.0766,160.3891
109120,115.4894,128.0198,143.6552
98504,103.3144,95.6683,104.5829
40028,119.2713,129.1507,183.3513
32730,102.0131,131.3228,142.0282
20292,96.0389,100.1318,105.8801
21565,103.3594,100.5363,100.3421
39846,104.4957,104.7911,73.5394
115738,108.0686,90.0251,74.7056
41497,104.893,99.4056,57.6362
66545,100.3275,144.5737,169.6915
212789,117.0303,126.6911,69.6285
199188,93.1164,95.0296,125.4426
25702,98.283,109.9186,132.7809
221120,88.8021,101.7214,115.8031
151362,93.0731,94.9736,109.9897
182570,113.244,127.0694,118.8761
186442,95.0413,82.3905,131.897
45137,117.8905,114.03,78.2943
79223,94.3004,102.4429,129.1859
177280,98.7814,96.8362,84.2622
201200,94.2732,91.5172,91.4979
211485,90.2935,73.522,72.0519
201491,100,104.3787,147.5492
224451,93.6496,107.8877,80.1359
201655,100.2091,99.8758,122.0004
210003,99.1972,109.2057,154.619
171694,108.5037,103.5635,91.8371
208423,91.8429,86.8024,123.4984
195344,92.3754,97.0189,103.8846
136399,99.9786,82.1333,55.9497
171587,100.6289,119.3937,103.8866
80163,81.0722,120.9756,220.549
115737,96.6578,79.8932,66.2135
110979,116.933,132.2175,159.2996
73,105.4794,111.3732,109.7073
178116,97.1353,94.604,92.8867
140336,90.7372,93.6057,97.4438
180788,98.3542,98.4778,83.9476
24079,92.0739,72.035,47.2328
66544,92.9056,133.9897,156.3803
85281,93.1303,111.6218,95.9436
195394,122.2017,116.062,126.4611
182521,115.6438,117.9957,114.1517
116728,86.9863,110.0563,153.6023
134312,116.819,114.4312,60.4368
222549,97.6422,97.1476,107.3761
151438,112.1906,110.7335,114.3825
201490,109.131,114.2889,161.6658
93995,92.4059,94.5085,104.0087
137667,116.0699,160.4315,142.1007
147024,112.7739,125.45,61.4721
202418,107.1958,83.0982,66.6505
200394,113.068,92.6853,92.1725
85700,142.4833,163.9767,134.0354
6541,109.0066,110.0705,106.4394
213281,108.3959,119.0447,143.5165
13206,83.7488,78.7573,78.0906
81868,110.1509,108.3223,96.7306
62894,111.862,95.5309,76.7013
211484,98.8468,81.2222,80.2398
29422,113.0043,118.9641,90.1325
177521,94.4122,92.6237,96.6539
6635,118.3806,129.9877,117.7329
154252,114.6297,114.1173,125.9542
169564,106.391,106.6394,93.5945
222527,112.0605,130.0424,136.9111
109767,106.6118,103.3239,116.9096
144270,92.0496,91.559,101.5438
31291,101.4148,110.188,112.8319
225392,84.2617,76.0711,66.4051
121404,85.5338,83.6253,67.9972
134311,106.4459,102.5093,53.6991
115736,105.4463,86.0164,71.6799
101016,89.2048,89.0746,99.7378
102176,123.3884,115.8694,137.7513
152463,111.4522,124.8264,100.7309
164555,117.4834,148.1827,140.8291
123257,113.4945,126.4613,140.0176
74299,108.8505,113.215,103.6203
85699,129.2448,141.5013,113.9571
116727,98.7207,126.2168,176.2676
72,113.6969,118.9738,114.9451
60159,117.0081,141.5049,140.8378
32223,80.7439,81.4995,113.0603
171693,122.5864,113.4335,99.9428
26995,87.3076,85.7205,78.7314
106307,110.6632,111.6279,95.9682
71,105.1754,110.529,105.6929
121403,90.7088,90.8526,73.7852
83715,117.1649,132.9905,218.7152
72753,111.0069,104.6019,101.6579
31290,110.8292,119.7511,122.1024
188419,92.5499,84.3621,103.3956
52537,111.302,102.6806,98.5529
218314,,,
176427,112.5365,128.5367,154.3052
45136,108.6164,98.9556,67.6677
134739,108.4457,115.5436,80.4615
85280,104.0241,119.7563,99.885
177279,106.0787,100.6492,87.3682
79332,114.9108,128.8957,135.6848
20291,90.5956,100.6068,105.9171
63691,107.8797,122.0565,92.6257
55463,113.8998,120.9743,110.7953
185342,105.8725,100.4965,106.5954
36824,107.8346,104.904,107.2903
205366,109.3297,103.5563,82.5049
115238,107.348,107.4816,71.2516
202438,110.1961,137.9405,168.6807
101765,115.725,145.2991,145.7903
190894,112.5572,113.9507,134.2714
140335,87.1541,91.4207,94.1318
179688,87.2114,88.9591,69.7846
183225,112.1358,105.9076,149.3331
121402,69.4551,71.0371,57.3242
5107,96.2427,92.4467,69.2623
3142,88.3855,87.1538,100.8554
83714,131.9881,149.8238,240.9601
154580,121.4363,171.3106,208.0034
75813,88.3452,89.0914,106.2955
211483,88.1521,74.7093,75.7511
224450,99.128,110.1101,78.358
127635,88.1242,96.578,116.1704
31793,90.535,98.1612,106.6832
62893,102.9135,85.4141,68.9642
85279,134.5781,150.5647,122.6882
164256,121.6942,145.5976,131.9022
216365,105.9345,114.9236,119.4622
179730,82.7847,86.8619,111.5836
83713,116.6322,129.6557,205.5929
173831,109.6638,103.1802,91.5343
58059,102.7642,106.5682,122.28
6661,111.1111,114.6743,107.2832
181373,95.8817,105.8983,91.546
39180,114.3536,132.5175,128.7144
90175,108.5271,129.9993,146.4927
72744,108.688,109.2829,102.4783
57477,96.0947,84.0866,74.4467
111149,119.275,143.3872,166.9258
99317,108.4891,117.7917,117.5419
107199,102.3622,100.2748,118.6548
123256,106.0631,116.207,125.7507
179701,104.3345,109.8355,138.5261
172164,85.3633,87.6094,89.6659
204887,107.9416,144.6122,147.3222
189102,93.7147,94.157,85.5992
162921,105.7288,88.4149,95.5386
50023,112.3601,116.8518,95.5082
223977,107.7125,109.4981,141.8002
213586,126.5535,139.2571,123.795
85298,110.061,122.2796,124.2568
189471,108.1525,108.1472,104.506
39179,135.7044,155.8262,150.1949
85278,127.6735,133.9618,106.8917
134767,98.5505,92.4312,72.8964
200221,115.3611,128.5595,92.2822
210429,92.1588,99.5654,97.7871
104641,79.6501,75.3465,72.8232
136372,120.0863,123.7713,152.777
185567,111.3262,130.8943,128.2037
62794,92.2097,92.8055,85.1141
213585,110.7316,119.973,105.3577
116726,118.9613,141.8354,192.1136
224449,115.2497,125.0792,86.8962
164255,109.337,127.3175,111.1541
148850,84.7797,86.1887,86.851
16681,107.6471,102.3837,100.2539
128406,121.1304,126.2561,174.7337
179537,113.6818,128.5956,124.8526
83712,110.1453,125.4055,193.1517
141267,117.0714,123.6762,130.0656
154579,122.0453,158.7731,183.8295
136371,109.6603,111.429,136.9048
206291,121.6039,173.6036,182.5692
10834,104.0217,107.0274,85.1916
224593,109.5909,118.6479,78.5603
201630,108.6351,118.1544,96.914
215072,111.4955,143.7242,186.9868
205614,91.8886,98.2564,95.8161
7469,119.6161,129.9153,159.2334
109416,95.4561,97.7805,102.7424
212813,88.2441,78.2092,77.7128
128405,113.1065,115.9971,160.1869
2583,88.9614,82.0892,107.3237
27027,91.8696,98.1741,110.811
151252,115.063,109.8627,88.2846
150274,92.6873,98.3748,100.729
32728,110.9467,143.564,142.0443
80161,108.8534,165.527,264.9857
141266,108.841,113.679,118.9243
176648,95.7269,104.8674,99.9209
7468,112.7915,121.0203,147.6153
208172,94.4206,95.8331,80.179
85672,110.8803,116.4807,97.7485
154578,116.8399,149.2111,169.5269
203590,116.4353,121.4473,103.3592
202437,113.8652,137.33,161.0367
164554,115.0057,132.8224,114.4985
210971,84.2282,81.6114,93.3533
11462,90.2935,105.0047,131.6895
19966,91.099,94.749,102.0435
194198,90.378,76.0623,57.594
173782,107.0914,117.0624,112.9774
123032,90.3166,90.1268,102.9677
172833,85.1852,100.7318,96.7836
132971,127.613,148.4848,123.5925
123801,95.6669,102.2462,55.0532
9729,96.1582,110.8144,90.2255
201198,91.6476,95.3942,95.1182
85277,96.7131,98.3328,77.08
224816,86.3334,84.8012,130.4947
142623,95.3902,98.1672,114.1656
135356,108.7868,108.6461,88.6929
2582,93.9972,88.1064,115.9713
126446,123.6986,135.3681,117.2449
201372,91.3799,100.5393,87.1319
27685,70.5048,90.6811,157.3356
136398,95.7621,86.1472,61.1747
70009,95.7248,88.2687,71.2077
119166,99.915,125.5628,110.7962
66668,110.1038,117.0494,112.1619
207548,78.2899,81.4813,70.7524
220613,86.1335,98.6451,161.5717
54432,91.7482,102.006,74.938
98503,88.9647,104.1908,110.7409
153355,91.3147,112.2676,125.1294
157896,91.5704,89.8984,93.0634
193730,92.1108,85.7276,89.9972
109766,96.0822,98.4201,110.1436
63690,100.795,109.9439,77.1146
151437,90.8269,101.4647,97.4839
182903,113.1417,116.2268,101.0512
110018,100.5813,78.68,53.1816
116725,112.508,127.2393,168.7494
83401,82.8227,80.4298,80.8498
137666,130.1571,153.5239,104.2257
167695,108.0808,89.5408,100.1621
80160,104.3995,157.6579,240.8164
31792,109.8572,113.8634,122.6586
154577,109.8878,137.8688,154.2328
10833,90.4838,95.7805,75.013
126445,117.1809,125.1855,107.4264
175575,86.1982,84.8113,89.8561
